date,target_next_return
2015-11-24,-0.0006833534470083
2015-11-25,0.0025830160257614
2015-11-26,-8.292495543394288e-05
2015-11-27,0.0046147628570589
2015-11-30,-0.0025989449606036
2015-12-01,0.0025713926097686
2015-12-02,-0.0088531043237096
2015-12-03,0.0037036899945127
2015-12-04,-9.22109397885612e-05
2015-12-07,-0.0006732106038364
2015-12-08,-0.0022538179167919
2015-12-09,0.0016354018727479
2015-12-10,-0.0015151448797721
2015-12-11,-0.0009805547271194
2015-12-14,0.0026803513095184
2015-12-15,0.0
2015-12-16,-0.0036711451547962
2015-12-17,-0.001140141360465
2015-12-18,-4.632707301353865e-05
2015-12-21,0.0045806232466656
2015-12-22,-0.0012934166091935
2015-12-23,-0.0012025137456884
2015-12-24,0.0008788980294696
2015-12-25,0.0006009645038188
2015-12-28,0.0019389607850421
2015-12-29,1.8473365475842245e-05
2015-12-30,-0.0035298746406638
2015-12-31,0.0065232157826019
2016-01-01,-0.0024585312442113
2016-01-04,0.0004608173491265
2016-01-05,-0.0009680277949479
2016-01-06,0.001410296207461
2016-01-07,1.844648126833071e-05
2016-01-08,-0.000433033059555
2016-01-11,0.0019883402433723
2016-01-12,0.0001011822927027
2016-01-13,0.0067815838148766
2016-01-14,-0.003201745111121
2016-01-15,0.0021965242618914
2016-01-18,0.0008225087655073
2016-01-19,-9.136856227578428e-05
2016-01-20,-0.0010053875208749
2016-01-21,0.0008227342744844
2016-01-22,0.0024731678706914
2016-01-25,0.0014572307176039
2016-01-26,0.0055638539292915
2016-01-27,0.0011759286998685
2016-01-28,0.0024830728447076
2016-01-29,-8.116825091663138e-05
2016-02-01,0.0019820605046462
2016-02-02,0.0012594344633305
2016-02-03,0.0024690096757301
2016-02-04,-0.0025589243516931
2016-02-05,-0.0052642706252672
2016-02-08,-0.0017186259108265
2016-02-09,-0.0055925090271996
2016-02-10,-0.0004552782062911
2016-02-11,0.0020927389816797
2016-02-12,-0.0021838412194643
2016-02-15,0.0033647263533831
2016-02-16,-0.0002724381723185
2016-02-17,0.0025123393424454
2016-02-18,-0.0007430866630895
2016-02-19,-0.0013153384896988
2016-02-22,0.0003358114969315
2016-02-23,-0.0086300399615987
2016-02-24,-0.0029330313412207
2016-02-25,0.001889105303263
2016-02-26,-0.0025502601809789
2016-02-29,-0.0022806141976337
2016-03-01,-0.0023043074752414
2016-03-02,-0.0005537939787015
2016-03-03,0.003042243206301
2016-03-04,0.0059560785028436
2016-03-07,0.0031152932715342
2016-03-08,-0.0002737305924077
2016-03-09,0.0005473862768824
2016-03-10,0.0033682936873157
2016-03-11,-0.0028395686646591
2016-03-14,-0.0014410932097893
2016-03-15,0.0007299393852289
2016-03-16,0.0004467719173268
2016-03-17,-0.0023274664315189
2016-03-18,-0.001225152531573
2016-03-21,-0.0021982428266666
2016-03-22,0.0008249210974645
2016-03-23,-0.0010908983311409
2016-03-24,-0.0005320573997253
2016-03-25,0.0018060942238841
2016-03-28,-0.0010905891397972
2016-03-29,0.0005408544987931
2016-03-30,0.0024075069238012
2016-03-31,-0.0001188098049354
2016-04-01,-0.0011071355634386
2016-04-04,-0.0004486127789508
2016-04-05,-0.0031186671081122
2016-04-06,0.001000813223689
2016-04-07,-0.0021958101592384
2016-04-08,2.752126442721012e-05
2016-04-11,0.0014797694716061
2016-04-12,-0.0011210754909471
2016-04-13,0.0020941232840476
2016-04-14,-0.00100983470187
2016-04-15,0.0024768075879077
2016-04-18,-0.0006966039094416
2016-04-19,0.0016122885098389
2016-04-20,0.004657340897575
2016-04-21,0.0025841601460143
2016-04-22,-0.0014459336915001
2016-04-25,-0.0003185641550692
2016-04-26,0.001182711596886
2016-04-27,-1.8209986508901757e-05
2016-04-28,-0.002257461617669
2016-04-29,0.0012750400937349
2016-05-02,0.0020003710417635
2016-05-03,-0.0035488922238456
2016-05-04,0.0023672547265925
2016-05-05,0.0036311475467864
2016-05-06,0.003617902375789
2016-05-09,-0.0017801439685109
2016-05-10,0.003313856827373
2016-05-11,-9.016596185143415e-05
2016-05-12,-0.004336799314437
2016-05-13,-0.0003169629962525
2016-05-16,0.002126239954464
2016-05-17,0.0020766780798098
2016-05-18,-0.0001804376553551
2016-05-19,0.0011630254694309
2016-05-20,0.0018095044083835
2016-05-23,-0.0018545127593738
