date,r_t,lag_1,lag_5,lag_10,lag_21,roll_mean_5,roll_std_5,roll_mean_21,roll_std_21,roll_mean_63,roll_std_63
2015-04-29,3.0023792577339683,0.8611839705213838,-0.3906994112717127,0.8044615584408922,0.42952479272772015,3.38693875518746,3.2925412116125687,0.13694819261503532,1.7988017676608283,0.2389357789271428,1.3532780415246748
2015-04-30,-1.1358425328170492,3.002409258680352,4.429471291021351,-1.6650419154779934,-1.0906074951623705,0.7404232956574638,2.2424075564471155,0.1299883064106918,1.8020416773882515,0.23545390197614893,1.3537397484274676
2015-05-01,0.4320798683391153,-1.1358933282077484,-2.0035638930359605,-0.3458751449227979,-1.0196027621223727,1.8996233708807606,1.227748132532703,0.48173828236519095,1.7502882548383256,-0.08199771940220268,1.2926675366033726
2015-05-04,-0.6848004470600756,0.43205968570753245,0.8435910717699432,-0.2365242513473356,0.9252256065248472,1.1738458850379367,1.5249602124638038,0.09380338046047094,1.7393026521864832,-0.49874447652233433,1.245228143223239
2015-05-05,-0.9893888306634093,-0.6848424361203643,0.8595436212490719,-0.44734213143154195,1.1757207317934226,0.2959885863469627,1.7444824710014708,-0.4279422314826861,1.710508270956319,-0.1704385055706692,1.1571120424041343
2015-05-06,-1.150721660856458,-0.9894367666320463,2.9935098621284895,-0.389907230915219,-0.017205515016581883,-1.6741077510960112,-0.4991247659836807,-0.6989193664794635,1.7631650802750691,-0.6980992575306519,1.0954749590317712
2015-05-07,0.7451163870103408,-1.1507727467533468,-1.1307633116467402,4.415696529196979,-0.6729304855371601,-0.7818418631555013,-0.07798968793295956,-0.3562294739328016,1.7823673977721022,-0.23231485999962453,1.036969575525319
2015-05-08,-0.8598972715505362,0.7451023162319553,0.4318741265918162,-1.9978975069505587,-0.9047680809395409,-1.3947139029277829,-0.2840264580629643,-0.34211835625638803,1.7776573254401375,-0.3101141147324199,1.042210580886004
2015-05-11,2.0033875303815276,-0.8599426792729387,-0.6812415439206516,0.8406531273629493,0.06643094996099391,-0.11952473884808824,1.0162509814439198,0.12286705319754249,1.9742086452678407,-0.11352463343128776,1.0743243027418676
2015-05-12,-0.44756756395123365,2.003398026604281,-0.9848032578933384,0.8565574669590154,-1.018372725197207,0.13749769186632407,0.8617498254769125,0.2634068216965391,1.931239040466741,-0.2393994203140737,1.0733261677606625
2015-05-13,0.03987028165394651,-0.44760492117955175,-1.1455922869235653,2.9840746908291345,-1.6699935331243545,0.7022758832243516,0.4817384031488088,0.6789277714436144,1.778002758559438,-0.6287558311124142,0.9932182816662847
2015-05-14,-0.29351488464251657,0.03984244136176037,0.7438554996819755,-1.1277345988699774,0.8023070710177592,0.2095829040873265,0.4653231469173528,0.41463571484626693,1.7616967565013921,-0.7253679370887275,0.9911303784933603
2015-05-15,0.009571163073897092,-0.29354923408323025,-0.8557481732434554,0.43018042379071386,-1.6536519018315796,0.6220305214587933,0.20352058184050373,0.8189267651712507,1.600910186013722,-0.507336195711157,0.9696355074229869
2015-05-18,2.064759165042044,0.00954273120931053,1.9978854150892595,-0.6795713219534347,-0.341720373471181,0.6511432338723913,0.26045309904432734,1.3976607863350832,1.7553152866180033,-0.6712047853346267,0.9089727110335102
2015-05-19,0.37085110360976836,2.064770859509728,-0.4448082966797218,-0.9822156480971675,-0.2329692374221328,1.0393744979477486,0.08586630084188794,1.5438616803122338,1.7418472595156804,-0.8529855866308232,0.8801427003264845
2015-05-20,-1.2869764708161433,0.37082972552270616,0.040986552475657835,-1.1425187597950297,-0.44263084336765623,0.40996144523612993,0.6896129496731285,1.3434399150025027,1.836020608135945,-1.2273682281204694,0.8655699452946224
2015-05-21,-1.5958425146364525,-1.2870302170077461,-0.29127487948302283,0.7412189641672621,-0.3855109564075758,-0.20782053124246,1.19649808507383,1.0551022594691595,1.9769977589874868,-1.1116513101320418,0.835284385993281
2015-05-22,0.616348342626806,-1.5959022912551937,0.010789562494583535,-0.8535505782563756,4.39373547885933,0.0800148771701265,1.270253953153849,0.13754441555636465,1.015043677959751,-1.2925181804896453,0.7982311603982054
2015-05-25,-1.2964616947887513,0.6163317577283839,2.059050185677208,1.9914591006644082,-1.9846818781704474,-1.5144392512253553,0.3089311370410629,0.30901085946989815,0.8704009568007275,-1.4699346321708051,0.8092495224619762
2015-05-26,0.18908129024655565,-1.2965156261737516,0.3708517443663782,-0.44385259493490165,0.8383001398165525,-1.6006649535581796,0.22084202112134704,0.15169682779436194,0.8324784883287629,-1.473237704866755,0.8090705666226556
2015-05-27,-0.3526007412189636,0.18905636321121194,-1.2813878256734943,0.040474143251702066,0.8541172487822735,-1.1574274212278106,0.09970838749843151,-0.13933335123936622,0.7942976114098286,-1.1054231492293367,0.7247250245160396
2015-05-28,-0.2890197491342095,-0.3526362442761402,-1.5892127812442225,-0.2907831680300965,2.9699656656964506,-0.5375130982989854,-0.3880032009676513,-0.9285071785697363,0.13785051811044233,-1.0538252792985505,0.7220894981259649
2015-05-29,-0.45411139397285094,-0.28905401081005655,0.6155214910256157,0.01036841099452564,-1.119291558006284,-1.045304468601377,-0.7630200858350384,-0.7650495209204171,0.07283435849884629,-1.3598914923499215,0.6828383122947461
2015-06-01,-0.6627430852976449,-0.4541488789655864,-1.2908410780020187,2.0524390264135137,0.4300787584357094,-0.7446889198822714,-1.2369137497913103,-1.0275535864462733,0.06191311061519806,-1.5616244346177455,0.6740032141167159
2015-06-02,0.4986756246341432,-0.6627846437009688,0.1896946186734588,0.3693424560950753,-0.6735863250032795,-0.5978274117643582,-0.9656031086829223,-0.7437932951221518,0.07739425430472963,-1.2302671119744057,0.6442740552902928
2015-06-03,2.316428746837117,0.49865674224538115,-0.35016157661080616,-1.2779039135433552,-0.9745707359282494,0.6682735865064093,0.6793238118214887,0.04883765136843533,0.4303509816671532,-1.183984690462328,0.6601448002434526
2015-06-04,3.4594919242481668,2.3164453550047894,-0.2867948956330208,-1.584798597427337,-1.1339946321519183,2.4464459120417392,1.9020491538822686,1.1542216817383508,1.0334164604385288,-0.4895031431075379,0.7511770208995642
2015-06-05,-1.348996648122444,3.4595308500494664,-0.4513300695517136,0.6132727911705494,0.7394113437944599,2.0219413800810258,2.360867690699324,0.6521193248531391,1.1486530433430722,-0.7390743173623048,0.7622698489656524
2015-06-08,-0.9558249814609052,-1.3490516052213894,-0.6592585304415853,-1.2873285973857003,-0.8466113561966139,1.8829128369465498,2.4849678034091442,0.6291188810239248,1.1598508867338362,-0.8338901630571642,0.7689212548718394
2015-06-09,0.6193112780130778,-0.9558722621152039,0.4982454099778342,0.1887328017550616,1.982794280435514,1.9401384771478343,2.4773412594362725,0.2972609837834427,0.9644332512676751,-0.5819069367769609,0.7595877025864215
2015-06-10,1.2075146937618295,0.6192947509642197,2.3098714701290604,-0.3494919048396126,-0.4391604459535522,1.4141056266761558,2.1667254769021245,0.6940975864379562,1.0196405107819027,-0.4696945724580227,0.7731256916763277
2015-06-11,1.2089417974658814,1.2075096510373642,3.4490817486334766,-0.286316723050343,0.04250990235846335,0.3465176607399837,0.67571633637948,0.9744041188975658,1.0820715150528677,0.08439668433430832,0.7015061045440475
2015-06-12,-1.3099733305717172,1.2089367826047732,-1.3431989528782302,-0.4503546584865788,-0.28693055988694516,0.36502905655929213,0.6504745686540169,0.7306893944225477,1.1938232101270871,-0.48762750071471284,0.6231403214581174
2015-06-15,-2.0497941989498263,-1.3100275257634284,-0.9513525416483561,-0.657654742902958,0.012569291198326612,-0.15391444876293545,1.3092454824548192,0.23691843525638517,1.442963763729318,-0.7642232456589952,0.6607989499983548
2015-06-16,1.6178136869526267,-2.049862838707172,0.6184744393081686,0.4963511278389308,2.0434397492064247,0.31974269979666337,1.6671752875680823,0.1297549850591256,1.356964163490324,-0.5077547578801125,0.6879431195862947
2015-06-17,-0.2915480918003294,1.617816655073746,1.204695210228356,2.302502308841371,0.369574469120047,-0.3913640518387937,1.4369314295743014,-0.029067481366708406,1.3547179631367405,-0.21799562627106603,0.6292108228575914
2015-06-18,-0.14107833170868878,-0.29158240284057413,1.2061175036240976,3.4382698025807317,-1.2686372381050648,-1.0317698026491569,1.0345573320261297,0.24568280514767185,1.263239326562436,-0.31908702678084616,0.624853931420909
2015-06-19,0.2716707906447681,-0.1411097049157113,-1.3043071703996636,-1.3395282425677493,-1.5738486948067387,-0.28148914455130736,0.884293674958443,0.6934536830156545,1.1054389673288247,-0.26562091724327336,0.625712591802331
2015-06-22,-1.2880055763833258,0.27164747612065543,-2.0416343402043178,-0.9488660225976264,0.6121669179689099,0.07987866341743449,0.3306098699980304,0.2368495861799999,1.1972342430333243,0.006384873724004035,0.5283866959341803
2015-06-23,0.5503519924464645,-1.2880593426676072,1.6136112172697452,0.6162168154067248,-1.278010230325296,-0.4264905329807656,-0.4136400556982526,0.6796573475241109,1.1006687475105086,-0.17738985264991033,0.49115524858879356
2015-06-24,-0.6733746968147126,0.5503341190082721,-0.28931471606792336,1.2006659801738033,0.1899554056750105,-0.6076166868649413,-0.339420288612559,0.47286756275694525,1.1355456266658306,-0.09827206982888015,0.4789655232794024
2015-06-25,0.9399621145318359,-0.673416462793974,-0.13935214121817943,1.2020839752849117,-0.3453172965223751,-0.09480617117705883,0.03925128704197499,0.7827834294778666,1.1605336532628379,0.10886379638828778,0.48387841187417174
2015-06-26,0.9402382597537159,0.9399518480012352,0.2720057363872562,-1.3007539941728627,-0.2824886120457639,0.2223405459492127,0.2512410990010056,1.0775207875515265,1.180277807862722,0.1750034305690115,0.4910386824570541
2015-06-29,-5.135734790283778,0.9402279986146876,-1.2824134624562797,-2.0358529021763703,-0.44562684759680926,-1.6028973619103497,3.5614660896472428,-0.04498506666928697,2.4907855698133914,-0.3488049697621441,0.7385788995209619
2015-06-30,1.9599120194297526,-5.135863681209103,0.5497475933487549,1.608346210268835,-0.6517899519502939,-0.9342478152221593,4.057053174849801,0.5838450333721653,2.622081752510059,0.040564698118575625,0.7657463264639833
2015-07-01,0.6772295798206264,1.9599216668188244,-0.6698543062102891,-0.28882892838593716,0.495886535611695,-0.29356496380780267,4.122969065111945,0.6266566487082137,2.629025703272044,0.007291216300272008,0.7619082365139928
2015-07-02,1.8474258383637756,0.6772141835924136,0.9380444648255325,-0.13931955245632502,2.2921315079931657,0.13690638608909514,4.359397095735964,0.5142045213494095,2.552002020253109,0.09320006768207378,0.7804691967420648
2015-07-03,-0.2557719871742813,1.8474332895265788,0.9383196792505464,0.2707951686742017,3.4216696506924573,-0.4304420730995232,4.272209363975527,-0.37659876151038923,2.0312231318288396,0.06261968016713952,0.7810920240346714
2015-07-06,-2.4737376525503354,-0.25580559970720684,-5.117173216772849,-1.2789264507695821,-1.32992357578861,0.8323230063275131,1.956800843176272,-0.6462762334205316,2.216488100407984,-0.17005012571975459,0.832384649985147
2015-07-07,1.2142977621524929,-2.4738145695532987,1.9545564461238958,0.5476976674839985,-0.9414040233271991,0.4786277925098455,1.6614345976400848,-0.12594914218049374,2.256665409689099,0.1072719820099093,0.838394800427275
2015-07-08,0.10949604071905017,1.2142928518634328,0.6761975171192501,-0.6682184973880771,0.6150947950970383,0.2093134204412826,1.616792800510898,-0.24818678070657907,2.238378848758064,0.11317690911941641,0.8384584433731581
2015-07-09,1.3691619536330293,0.10946955982869985,1.8424494198523391,0.9348210746946407,1.1963384278934646,-0.017559450242314034,1.3690716653842012,-0.2094288584723482,2.257573740337454,0.42558007424425975,0.8444862231208048
2015-07-10,0.5577771816099443,1.3691600669758697,-0.25365920120202257,0.9350954573996048,1.197748645717964,0.36836188159364897,1.3904692788033792,-0.3655576265265464,2.20283159419686,0.7182264041886811,0.8186880140348027
2015-07-13,-0.707486068044826,0.5577594531441862,-2.4641488165609347,-5.102097253767049,-1.2913619927551623,1.206214331087741,-0.10640833436768914,-0.22110015482713094,2.151308017990631,0.5210953598635262,0.8192594699407912
2015-07-14,-0.5157500250956314,-0.7075285000284699,1.2114554150736765,1.9482610753159118,-2.022429099203892,0.3855357884590063,-0.12119034744118172,0.14671532711478744,1.971059377650004,0.6720200921724023,0.7945481048760982
2015-07-15,-1.322671886057404,-0.5157887135462457,0.1103776254654187,0.6737654494503739,1.6017826516937606,-0.29383821242687086,0.3743292364872991,-0.5583205099319366,1.9181844360195925,0.5454258433883482,0.810696086899353
2015-07-16,0.6461473387670388,-1.3227263291809135,1.3657976090952595,1.8364928454627039,-0.28498703867312214,-0.6368128890809307,-0.10475789705093701,-0.3334906760932323,1.9419765070687058,0.6604936900427499,0.8128643417970155
2015-07-17,-0.0813000150500526,0.6461313356764217,0.5571477545839671,-0.25328116734361644,-0.13629767774797252,-0.9399703777052393,-0.3487346192559219,-0.3191577183295513,1.9417248946643642,0.7085695066921764,0.8105339449423483
2015-07-20,0.22152713255587822,-0.08133022112073793,-0.7038506989619479,-2.457090505922493,0.2715676846196875,-0.4992766551551954,-0.3088020819927117,-0.33118058838808256,1.940240584952994,0.7885013232005049,0.8085924125573064
2015-07-21,0.4028211811179572,0.22150283900644824,-0.5127609366425907,1.2074057551382764,-1.2696541670150046,-0.06353627597457734,-0.26916972758098195,0.07422641963053789,1.8733799972488079,0.2632034704454986,0.6277438058500594
2015-07-22,1.186424946261054,0.4028004272277819,-1.3169629231326125,0.10965551085745462,0.5469514545712747,1.1266978590818095,-0.8909627450725953,0.22673668240199937,1.9243705397194772,0.678984821304345,0.5982571174628498
2015-07-23,0.2684822147610296,1.186419491771721,0.645220044319017,1.3612815146795805,-0.662295767345457,0.9475457767777963,-0.8993476304888129,0.45256430833090266,1.9003555543082145,0.6040059143486292,0.5927039256348855
2015-07-24,1.672417472222182,0.2684588379818555,-0.07977531806877877,0.5550754648388628,0.9319516036215668,1.7794524571859762,-0.5337137522069823,0.6281840362250103,1.9835034901367314,0.7094745666383948,0.6119151489384166
2015-07-27,0.5778352529599519,1.6724215064499683,0.22203109646747826,-0.7021121503161575,0.9322244814180016,1.9484734698628132,-0.6515042367177851,0.5412912081872447,1.9615514731775618,0.3942544616404591,0.5274654059021046
2015-07-28,3.282602283764918,0.5778179161161937,0.4027140610096293,-0.5115998765736545,-5.071856001320119,3.314548196717235,0.607505068631796,2.559743323722636,0.8590890471683359,0.9687058373499171,0.6160064674233233
2015-07-29,-0.8522137161954368,3.28263775590043,1.1836765494939925,-1.3133715002067419,1.93983318356544,2.3474841544501563,1.4133965072674626,1.8854841333034158,0.8197093106224395,0.8017321063027505,0.6239612159927092
2015-07-30,-0.4444905031430571,-0.8522589739009577,0.26882790816889524,0.6428815930556708,0.6723277917894597,2.0092730279272937,1.647882436750637,1.616530983223899,0.8512893010082155,0.8329753114598503,0.620833666210782
2015-07-31,-0.9034640321159092,-0.44452780029357974,1.668030950713714,-0.07992277524133994,1.8286779696179705,0.787358411148381,1.811113225429371,0.9569542247936056,0.7772125790450322,0.844146576640741,0.6190624100371926
2015-08-03,0.42626534495680457,-0.9035102904535881,0.5771382166165714,0.22097155612154057,-0.24963424665698125,0.7154585641480542,1.8026259922564725,1.120485297950316,0.7670690200509122,1.0491739997660927,0.6042731892982743
2015-08-04,0.24744034666086864,0.4262450488000858,3.272788346324881,0.4011084822637858,-2.441356338443655,-0.7243237895792155,-0.5991597637950455,1.7729380853527374,0.255707867860978,0.9844700829120285,0.6005480267689697
2015-08-05,0.929619777762068,0.2474165590516438,-0.8480905166860881,1.1797108395167457,1.203041237172253,0.12092021223770423,-0.3658929344073368,1.7046812699288747,0.22542940466223613,1.2171289874603468,0.5971538717823148
2015-08-06,0.8471487662470514,0.9296093093034483,-0.4417416076554132,0.26762694410740756,0.11131183048683713,0.733631977206477,-0.34614236978007,1.8815471629521348,0.2388269513272069,1.0668039350317258,0.5672317799505913
2015-08-07,1.1807739256306475,0.8471366875906263,-0.8991680842492721,1.6626014829167994,1.3560730333777302,1.722326845789096,-1.0958906151892445,1.8363776466547708,0.21374790002653285,1.278508063440126,0.5747064566976932
2015-08-10,1.9178668978999358,1.1807683608084734,0.4260792021006472,0.5750055140930443,0.5542887868750795,2.4298942307335683,-0.6209279748978542,2.162484327940598,0.37815276370418477,1.522670384022138,0.6051985623648873
2015-08-11,1.6153384689170707,1.9178757243828348,0.2478569654490621,3.2625091730631652,-0.6960035235444241,3.0787807214492133,-0.9343763441034573,2.7194245002581896,0.3687194161781053,1.7708444544246251,0.6227291824685173
2015-08-12,2.157189559976655,1.6153413887110193,0.9277369887518484,-0.845916063750857,-0.5065361536551528,3.6611000002972336,-0.7736433593732802,3.360311235100311,0.44975369507060386,2.0500608741861153,0.6586260997107185
2015-08-13,-0.8013286704688806,2.1572030590932254,0.8455439605332712,-0.44079517369060806,-1.3039102954751867,2.879115785588167,0.6049314267492362,3.485312919776093,0.32322201616908747,1.6774347198807544,0.6357873731382672
2015-08-14,0.09656784697571777,-0.8013729346739282,1.1780445766394556,-0.8968392708111903,0.6416133242740952,2.3648035965849568,0.8219692403367698,3.3535410652989532,0.34704627841393065,1.6417745723292483,0.6355971079087832
2015-08-17,-1.3268128182092174,0.09654111367001796,1.9126530451970805,0.42440301202579855,-0.0772266744065667,0.8256328058468099,1.2862191553075368,3.0549063194638175,0.5744443279856238,1.6365953643696263,0.6367704089713089
2015-08-18,-0.04863542446675168,-1.326867342181982,1.6111443423993363,0.2467193772572159,0.22201733994481446,0.03629757484336471,0.9121602696156644,2.990129846395067,0.5926422492632786,1.8377510375421997,0.6053331087673206
2015-08-19,-1.6253208212072834,-0.0486649927805924,2.151169027432064,0.9245447486397567,0.40116626796737026,-1.758002634658817,-0.2939422598873557,2.5038452655816807,0.8875168468498609,1.5463068782268574,0.6365875353770528
2015-08-20,-1.222154831093809,-1.625381173372555,-0.7973769881082934,0.8426001143399178,1.1754982200267592,-1.9576289124687831,-0.22823970992549591,1.9263436872682387,1.0180952867635424,1.5559676710727974,0.6344833551051974
2015-08-21,1.1242118206516631,-1.2222073116811698,0.09749300851164858,1.1740958869355567,0.2684168368338887,-1.4701479510329931,0.5214182402825139,2.131520697661517,1.0475245630568264,1.6775459733847606,0.6429703525079771
2015-08-24,-0.0197156881578813,1.124205151487786,-1.3210898975318925,1.9064843098250972,1.6557403501102366,-0.8501034784632396,0.4073080117990041,1.7258004553745108,0.9591164851181431,1.7208250646990624,0.640436213215665
2015-08-25,0.7028244143730941,-0.019744691830945998,-0.04722082933096734,1.6058867904919953,0.5741095256641046,-0.4936353103994751,0.6201803784188643,1.755768920055151,0.9635128124912665,1.8497768266579064,0.6403048729403541
2015-08-26,1.4467993486335424,0.7028095178689138,-1.6185917259097793,2.1442794776456084,3.246873016593252,0.963678829908555,0.3481271346480103,1.315601190308984,0.4849951066780228,2.0969182613756243,0.6499446229276733
2015-08-27,-1.6819623973757618,1.4467989778006798,-1.2167846788829142,-0.7953557955209228,-0.8390187147603084,0.7455610379219121,0.7308933902028275,1.1166535874559125,0.6502415871443105,1.9644073983281483,0.6779020203871325
2015-08-28,1.9337132432359745,-1.6820238554343647,1.1216731243529359,0.09680983224877232,-0.43611979376658155,1.1295622502809672,1.0963902218928707,1.686871950159737,0.7911278715148111,2.1509796807536095,0.7045423355869465
2015-08-31,-2.3242319422655777,1.93372237910941,-0.018398572166387957,-1.3174860025586257,-0.8896626229900152,0.03637450435537502,2.137819467957619,1.3462165488968378,1.1143468105691448,1.5476375484605358,0.7243840279531035
2015-09-01,1.703296438480621,-2.324305940257822,0.7017060797035437,-0.0474666687776139,0.4243330340770503,0.5109659744507776,2.4294256906869913,1.6524083881703806,1.2248565289764872,1.3193108510153622,0.6430453257513725
2015-09-02,0.2424801538437677,1.7033010756019913,1.443173313368416,-1.6140887565675028,0.24762394184569467,-0.06032398003770653,2.188975233288699,1.651219090141913,1.224901271345056,1.5262221232503765,0.6204610852576756
2015-09-03,1.0265097803215097,0.24245626938970682,-1.6750423815139337,-1.2134960026400752,0.921731640196139,1.2244873505664693,1.7384734021708625,1.6744502614433348,1.2318847415865755,1.783949667283281,0.6140991519621103
2015-09-04,-1.2402764449435861,1.0265012035829821,1.928445977591625,1.1178947936958064,0.8402364481419337,-0.28115038430625494,1.5909851581219068,1.1739514341228834,1.3409400522162027,1.5421807259363465,0.6327601632753167
2015-09-07,0.15514641493135412,-1.2403292793447576,-2.315147042015754,-0.018731514784181284,1.1699140638109307,0.8949862703038394,0.4323876506247162,0.9280382566731404,1.2895602356692168,1.405360095460572,0.6222912127241633
2015-09-08,1.4617451734961235,0.1551208253376064,1.6988058338928569,0.6991969231141224,1.8982855513602632,0.7804021868011947,0.28511842862333997,0.818674631592998,1.2131609407130102,1.4382275982071404,0.6280959113157344
2015-09-09,2.0602399469508974,1.461745094471667,0.24291349184911326,1.438423383373052,1.599336721111874,1.6426884593839735,0.8172810411291841,0.9253479949476816,1.2949047761377004,1.8763961697464864,0.6398046469352604
2015-09-10,-0.5897997841178656,2.0602515531835164,1.0243004062263166,-1.670368813766114,2.134776482544182,0.8759636396661767,1.0182874232772021,0.2667064599070655,1.0897803319806776,2.066213138146953,0.5949156301071
2015-09-11,1.2502997901752564,-0.5898399183463026,-1.2348452105916792,1.9222295147122013,-0.7887357547481392,2.0574122042716043,0.35661855366034306,0.7586223537770834,1.1190051843719662,2.018431877463602,0.5861820286200241
2015-09-14,0.23071148140101014,1.2502955828045363,0.15587412692565977,-2.308539026681919,0.09853660665155034,2.093257820260399,0.33088161016268275,0.7907857727884248,1.119183138035501,2.086331951529714,0.5832865630837342
2015-09-15,-1.2274002318504478,0.2306873671705685,1.4580687606548406,1.6932833619324839,-1.3080022309904193,0.8176144834442559,0.92298663965819,0.8146217802423527,1.1028955637568387,1.9450969387809314,0.6033683566067998
2015-09-16,0.9593279438426376,-1.227452814851161,2.0545462004190194,0.2417908432306869,-0.04494858015191589,0.29537754586780945,0.2962485977241953,1.0562996526357167,1.1340802167520694,2.034500702790493,0.6085136363844177
2015-09-17,-0.6866420605967213,0.9593180554184199,-0.5865610977062767,1.0208163437274225,-1.6029782060288142,0.2494387117435022,0.33314286001918525,1.2813652580512174,0.9835097567616785,2.112685248096714,0.5937232993653402
2015-09-18,0.3319592296808317,-0.6866840856134269,1.2473360918210719,-1.2315019539745327,-1.2045825856714854,-0.18619225659074373,-0.059618283699225734,1.6539928668249317,0.8463826492456294,2.084291542115623,0.5928982357173546
2015-09-21,-0.6240217935798351,0.3319370922528944,0.23118448782196324,0.15501451824390947,1.1140212170569759,-0.5916499922775337,-0.04265115642364397,1.2348215024501679,0.8538393540432465,2.0907080176710338,0.5920119426330366
2015-09-22,-2.0148969960458,-0.6240625959728008,-1.2220123990780234,1.453273815423963,-0.016371030036391575,-0.9652129085902006,0.4939548520718148,0.7564398581468453,1.138444257532728,1.706540521739276,0.6367285175552473
2015-09-23,-0.8329622876356383,-2.0149649544558637,0.95734501814455,2.0479486525597532,0.6976197812913608,-1.8154172474408434,-0.13249118041013755,0.38820657283010723,1.1691372977684762,1.4760029601896076,0.6414612030485127
2015-09-24,3.1359314919449237,-0.8330071694683833,-0.6830769499694505,-0.5851770076358009,1.432791801583974,-0.002112369209120049,2.210879013581852,0.7932072657336954,1.5636555996915042,2.551419825735442,0.43130010380757816
