date,price
2021-12-27,111.95903015136719
2021-12-28,111.88943481445312
2021-12-29,111.98515319824219
2021-12-30,112.56819152832031
2021-12-31,112.42898559570312
2022-01-03,111.78500366210938
2022-01-04,111.35863494873047
2022-01-05,110.45359802246094
2022-01-06,109.9749984741211
2022-01-07,109.84449005126953
2022-01-10,109.98370361328125
2022-01-11,110.74947357177734
2022-01-12,110.03592681884766
2022-01-13,110.0620346069336
2022-01-14,109.56600189208984
2022-01-17,109.56600189208984
2022-01-18,109.04390716552734
2022-01-19,108.81766510009766
2022-01-20,108.94815826416016
2022-01-21,109.62690734863281
2022-01-24,109.8792724609375
2022-01-25,109.68782806396484
2022-01-26,108.99169921875
2022-01-27,109.43548583984375
2022-01-28,109.8183822631836
2022-01-31,110.11421966552734
2022-02-01,109.39730072021484
2022-02-02,109.51956939697266
2022-02-03,108.8297348022461
2022-02-04,108.20101165771484
2022-02-07,108.15734100341797
2022-02-08,108.01762390136719
2022-02-09,108.22721099853516
2022-02-10,107.36270904541016
2022-02-11,108.32328033447266
2022-02-14,108.03511047363281
2022-02-15,107.58975219726562
2022-02-16,107.79933166503906
2022-02-17,108.0438461303711
2022-02-18,108.40185546875
2022-02-21,108.40185546875
2022-02-22,108.7336654663086
2022-02-23,108.81227111816406
2022-02-24,109.25759887695312
2022-02-25,109.16156768798828
2022-02-28,111.05644989013672
2022-03-01,111.85162353515625
2022-03-02,111.12553405761719
2022-03-03,110.99433135986328
2022-03-04,111.8428955078125
2022-03-07,112.44647979736328
2022-03-08,112.9888916015625
2022-03-09,111.86913299560547
2022-03-10,111.62419128417969
2022-03-11,112.41153717041016
2022-03-14,111.1692886352539
2022-03-15,110.33824157714844
2022-03-16,109.69963073730469
2022-03-17,111.19556427001953
2022-03-18,110.85436248779297
2022-03-21,109.87458801269531
2022-03-22,109.3672103881836
2022-03-23,110.74063873291016
2022-03-24,110.05830383300781
2022-03-25,109.30596160888672
2022-03-28,109.1834945678711
2022-03-29,108.78984832763672
2022-03-30,109.32349395751953
2022-03-31,108.97355651855469
2022-04-01,108.37310028076172
2022-04-04,108.29385375976562
2022-04-05,107.51026153564453
2022-04-06,107.03482818603516
2022-04-07,106.89397430419922
2022-04-08,107.087646484375
2022-04-11,106.90276336669922
2022-04-12,106.89397430419922
2022-04-13,106.69144439697266
2022-04-14,106.68265533447266
2022-04-15,106.68265533447266
2022-04-18,106.64743041992188
2022-04-19,106.11917114257812
2022-04-20,106.90276336669922
2022-04-21,107.32540130615234
2022-04-22,106.90276336669922
2022-04-25,106.8235092163086
2022-04-26,107.05242919921875
2022-04-27,106.8763656616211
2022-04-28,107.48385620117188
2022-04-29,106.59461212158203
2022-05-02,105.04891204833984
2022-05-03,105.43045043945312
2022-05-04,106.2556381225586
2022-05-05,105.13763427734375
2022-05-06,104.86255645751953
2022-05-09,104.45440673828125
2022-05-10,103.98411560058594
2022-05-11,105.244140625
2022-05-12,104.79159545898438
2022-05-13,105.33284759521484
2022-05-16,105.36832427978516
2022-05-17,104.83595275878906
2022-05-18,105.56356048583984
2022-05-19,105.19086456298828
2022-05-20,105.23524475097656
2022-05-23,104.86255645751953
2022-05-24,105.43045043945312
2022-05-25,105.51918029785156
2022-05-26,105.95397186279297
2022-05-27,106.29115295410156
2022-05-30,106.29115295410156
2022-05-31,105.53693389892578
2022-06-01,105.10334777832031
2022-06-02,105.5881118774414
2022-06-03,106.19847869873047
2022-06-06,105.50730895996094
2022-06-07,105.75865173339844
2022-06-08,105.49834442138672
2022-06-09,105.48037719726562
2022-06-10,105.01361846923828
2022-06-13,103.24529266357422
2022-06-14,101.8270492553711
2022-06-15,103.23631286621094
2022-06-16,102.93113708496094
2022-06-17,102.98497772216797
2022-06-20,102.98497772216797
2022-06-21,102.62590789794922
2022-06-22,103.21835327148438
2022-06-23,103.52355194091797
2022-06-24,103.62229919433594
2022-06-27,102.87727355957031
2022-06-28,102.51818084716797
2022-06-29,102.33866882324219
2022-06-30,102.24893188476562
2022-07-01,103.895263671875
2022-07-04,103.895263671875
2022-07-05,103.60658264160156
2022-07-06,102.66838836669922
2022-07-07,102.50601196289062
2022-07-08,102.39776611328125
2022-07-11,102.56015014648438
2022-07-12,102.52403259277344
2022-07-13,103.05632019042969
2022-07-14,102.8037109375
2022-07-15,103.39910125732422
2022-07-18,103.26377868652344
2022-07-19,103.15554809570312
2022-07-20,103.06532287597656
2022-07-21,103.7058334350586
2022-07-22,104.58086395263672
2022-07-25,104.38239288330078
2022-07-26,104.38239288330078
2022-07-27,105.04994201660156
2022-07-28,106.12345123291016
2022-07-29,106.65569305419922
2022-08-01,106.70486450195312
2022-08-02,105.44771575927734
2022-08-03,106.00342559814453
2022-08-04,105.98519134521484
2022-08-05,104.91932678222656
2022-08-08,105.63904571533203
