date,price,r_t
2015-08-26,1.0848000049591064,0.0045549926078259
2015-08-27,1.0789999961853027,-0.0053609600348447
2015-08-28,1.0856000185012815,0.0060981638403732
2015-08-31,1.0776000022888184,-0.0073964983429566
2015-09-01,1.083400011062622,0.0053679062146707
2015-09-02,1.0842000246047974,0.0007381560853817
2015-09-03,1.0877000093460083,0.0032229731720519
2015-09-04,1.083400011062622,-0.0039611292574336
2015-09-07,1.083899974822998,0.0004613701587232
2015-09-08,1.0888999700546265,0.0046023602578977
2015-09-09,1.0959999561309814,0.006499163630041
2015-09-10,1.0939199924468994,-0.0018995802206182
2015-09-11,1.098230004310608,0.0039322285643626
2015-09-14,1.0989999771118164,0.0007008577520208
2015-09-15,1.0946999788284302,-0.0039203208068025
2015-09-16,1.0980000495910645,0.003010054463933
2015-09-17,1.095579981803894,-0.0022065014582604
2015-09-18,1.0966999530792236,0.0010217412064418
2015-09-21,1.094499945640564,-0.0020080396856429
2015-09-22,1.087499976158142,-0.0064161262576258
2015-09-23,1.0845999717712402,-0.0026702326592166
2015-09-24,1.0953999757766724,0.0099083418558637
2015-09-25,1.0933400392532349,-0.0018823040813436
2015-09-28,1.0968999862670898,0.003250739742947
2015-09-29,1.094599962234497,-0.0020990416893716
2015-09-30,1.0925999879837036,-0.0018287992444445
2015-10-01,1.0879900455474854,-0.0042281669026659
2015-10-02,1.0926899909973145,0.004310538592032
2015-10-05,1.0896999835968018,-0.0027401237232
2015-10-06,1.0920000076293943,0.0021084703615834
2015-10-07,1.090000033378601,-0.0018331574457164
2015-10-08,1.0937700271606443,0.0034527422053043
2015-10-09,1.090399980545044,-0.0030858855107762
2015-10-12,1.0925999879837036,0.0020155824234387
2015-10-13,1.0932999849319458,0.0006404656945362
2015-10-14,1.0907000303268433,-0.0023809119186295
2015-10-15,1.089400053024292,-0.0011925851171276
2015-10-16,1.0814000368118286,-0.0073706026337014
2015-10-19,1.082509994506836,0.0010258816459917
2015-10-20,1.083209991455078,0.0006464334975483
2015-10-21,1.0853500366210938,0.0019737022107029
2015-10-22,1.0884000062942505,0.0028061843490753
2015-10-23,1.07860004901886,-0.0090447843422502
2015-10-26,1.0784000158309937,-0.0001854735117532
2015-10-27,1.086609959602356,0.0075842450778617
2015-10-28,1.089100003242493,0.0022889491428832
2015-10-29,1.0855900049209597,-0.003228047543595
2015-10-30,1.086899995803833,0.0012059811931986
2015-11-02,1.0872399806976318,0.0003127534567641
2015-11-03,1.087249994277954,9.210049655475092e-06
2015-11-04,1.0861999988555908,-0.0009662016677313
2015-11-05,1.0789999961853027,-0.0066506828244211
2015-11-06,1.083109974861145,0.0038018266242784
2015-11-09,1.079200029373169,-0.003616456235927
2015-11-10,1.0792299509048462,2.7725274345273448e-05
2015-11-11,1.0793800354003906,0.0001390566121146
2015-11-12,1.0799000263214111,0.0004816336151019
2015-11-13,1.0816999673843384,0.0016653788713709
2015-11-16,1.0784599781036377,-0.0029997701948761
2015-11-17,1.078909993171692,0.0004171885959043
2015-11-18,1.0794999599456787,0.000546667965302
2015-11-19,1.0872000455856323,0.0071076919159738
2015-11-20,1.086940050125122,-0.0002391708448434
2015-11-23,1.0846500396728516,-0.0021090640557701
2015-11-24,1.083340048789978,-0.0012084843461918
2015-11-25,1.0825999975204468,-0.0006833534470083
2015-11-26,1.0853999853134155,0.0025830160257614
2015-11-27,1.085309982299805,-8.292495543394288e-05
2015-11-30,1.0903300046920776,0.0046147628570589
2015-12-01,1.087499976158142,-0.0025989449606036
2015-12-02,1.0902999639511108,0.0025713926097686
2015-12-03,1.0806900262832642,-0.0088531043237096
2015-12-04,1.0846999883651731,0.0037036899945127
2015-12-07,1.0845999717712402,-9.22109397885612e-05
2015-12-08,1.0838700532913208,-0.0006732106038364
2015-12-09,1.081429958343506,-0.0022538179167919
2015-12-10,1.083199977874756,0.0016354018727479
2015-12-11,1.0815600156784058,-0.0015151448797721
2015-12-14,1.0805000066757202,-0.0009805547271194
2015-12-15,1.083400011062622,0.0026803513095184
2015-12-16,1.083400011062622,0.0
2015-12-17,1.0794299840927124,-0.0036711451547962
2015-12-18,1.0781999826431274,-0.001140141360465
2015-12-21,1.0781500339508057,-4.632707301353865e-05
2015-12-22,1.0830999612808228,0.0045806232466656
2015-12-23,1.0816999673843384,-0.0012934166091935
2015-12-24,1.080399990081787,-0.0012025137456884
2015-12-25,1.0813499689102173,0.0008788980294696
2015-12-28,1.0820000171661377,0.0006009645038188
2015-12-29,1.0841000080108645,0.0019389607850421
2015-12-30,1.0841200351715088,1.8473365475842245e-05
2015-12-31,1.080299973487854,-0.0035298746406638
2016-01-01,1.0873700380325315,0.0065232157826019
2016-01-04,1.0846999883651731,-0.0024585312442113
2016-01-05,1.085199952125549,0.0004608173491265
2016-01-06,1.084149956703186,-0.0009680277949479
2016-01-07,1.0856800079345703,0.001410296207461
2016-01-08,1.0857000350952148,1.844648126833071e-05
2016-01-11,1.085229992866516,-0.000433033059555
2016-01-12,1.0873899459838867,0.0019883402433723
2016-01-13,1.087499976158142,0.0001011822927027
2016-01-14,1.0949000120162964,0.0067815838148766
2016-01-15,1.0914000272750854,-0.003201745111121
2016-01-18,1.0937999486923218,0.0021965242618914
2016-01-19,1.0946999788284302,0.0008225087655073
2016-01-20,1.094599962234497,-9.136856227578428e-05
2016-01-21,1.093500018119812,-0.0010053875208749
2016-01-22,1.0944000482559204,0.0008227342744844
2016-01-25,1.0971100330352783,0.0024731678706914
2016-01-26,1.0987099409103394,0.0014572307176039
2016-01-27,1.1048400402069092,0.0055638539292915
2016-01-28,1.1061400175094604,0.0011759286998685
2016-01-29,1.1088900566101074,0.0024830728447076
2016-02-01,1.1088000535964966,-8.116825091663138e-05
2016-02-02,1.1109999418258667,0.0019820605046462
2016-02-03,1.1124000549316406,0.0012594344633305
2016-02-04,1.115149974822998,0.0024690096757301
2016-02-05,1.1123000383377075,-0.0025589243516931
2016-02-08,1.1064599752426147,-0.0052642706252672
2016-02-09,1.1045600175857544,-0.0017186259108265
2016-02-10,1.098399996757507,-0.0055925090271996
2016-02-11,1.0979000329971311,-0.0004552782062911
2016-02-12,1.100200057029724,0.0020927389816797
2016-02-15,1.0978000164031982,-0.0021838412194643
2016-02-16,1.1015000343322754,0.0033647263533831
2016-02-17,1.101199984550476,-0.0002724381723185
2016-02-18,1.1039700508117676,0.0025123393424454
2016-02-19,1.1031500101089478,-0.0007430866630895
2016-02-22,1.101699948310852,-0.0013153384896988
2016-02-23,1.1020699739456177,0.0003358114969315
2016-02-24,1.0925999879837036,-0.0086300399615987
2016-02-25,1.089400053024292,-0.0029330313412207
2016-02-26,1.0914599895477295,0.001889105303263
2016-02-29,1.0886800289154053,-0.0025502601809789
2016-03-01,1.0861999988555908,-0.0022806141976337
2016-03-02,1.0836999416351318,-0.0023043074752414
2016-03-03,1.0830999612808228,-0.0005537939787015
2016-03-04,1.086400032043457,0.003042243206301
2016-03-07,1.0928900241851809,0.0059560785028436
2016-03-08,1.0963000059127808,0.0031152932715342
2016-03-09,1.0959999561309814,-0.0002737305924077
2016-03-10,1.09660005569458,0.0005473862768824
2016-03-11,1.1002999544143677,0.0033682936873157
2016-03-14,1.0971800088882446,-0.0028395686646591
2016-03-15,1.0956000089645386,-0.0014410932097893
2016-03-16,1.096400022506714,0.0007299393852289
2016-03-17,1.0968899726867676,0.0004467719173268
2016-03-18,1.0943399667739868,-0.0023274664315189
2016-03-21,1.093000054359436,-0.001225152531573
2016-03-22,1.0906000137329102,-0.0021982428266666
2016-03-23,1.0915000438690186,0.0008249210974645
2016-03-24,1.090309977531433,-0.0010908983311409
2016-03-25,1.0897300243377686,-0.0005320573997253
2016-03-28,1.0916999578475952,0.0018060942238841
2016-03-29,1.090510010719299,-0.0010905891397972
2016-03-30,1.091099977493286,0.0005408544987931
2016-03-31,1.0937299728393557,0.0024075069238012
2016-04-01,1.0936000347137451,-0.0001188098049354
2016-04-04,1.0923899412155151,-0.0011071355634386
2016-04-05,1.0918999910354614,-0.0004486127789508
2016-04-06,1.0885000228881836,-0.0031186671081122
2016-04-07,1.0895899534225464,0.001000813223689
2016-04-08,1.0872000455856323,-0.0021958101592384
2016-04-11,1.0872299671173096,2.752126442721012e-05
2016-04-12,1.0888400077819824,0.0014797694716061
2016-04-13,1.0876200199127195,-0.0011210754909471
2016-04-14,1.089900016784668,0.0020941232840476
2016-04-15,1.0887999534606934,-0.00100983470187
2016-04-18,1.0915000438690186,0.0024768075879077
2016-04-19,1.0907399654388428,-0.0006966039094416
2016-04-20,1.0924999713897705,0.0016122885098389
2016-04-21,1.097599983215332,0.004657340897575
2016-04-22,1.1004400253295898,0.0025841601460143
2016-04-25,1.0988500118255615,-0.0014459336915001
2016-04-26,1.0985000133514404,-0.0003185641550692
2016-04-27,1.0997999906539917,0.001182711596886
2016-04-28,1.0997799634933472,-1.8209986508901757e-05
2016-04-29,1.0973000526428225,-0.002257461617669
2016-05-02,1.0987000465393066,0.0012750400937349
2016-05-03,1.1009000539779663,0.0020003710417635
2016-05-04,1.097000002861023,-0.0035488922238456
2016-05-05,1.0995999574661257,0.0023672547265925
2016-05-06,1.103600025177002,0.0036311475467864
2016-05-09,1.1075999736785889,0.003617902375789
2016-05-10,1.1056300401687622,-0.0017801439685109
2016-05-11,1.1093000173568726,0.003313856827373
2016-05-12,1.1092000007629397,-9.016596185143415e-05
2016-05-13,1.1044000387191772,-0.004336799314437
2016-05-16,1.1040500402450562,-0.0003169629962525
2016-05-17,1.1064000129699707,0.002126239954464
2016-05-18,1.1087000370025637,0.0020766780798098
2016-05-19,1.1085000038146973,-0.0001804376553551
2016-05-20,1.1097899675369265,0.0011630254694309
2016-05-23,1.111799955368042,0.0018095044083835
2016-05-24,1.1097400188446045,-0.0018545127593738
2016-05-25,1.1058000326156616,-0.0035566862172072
2016-05-26,1.1057699918746948,-2.7166891064682195e-05
2016-05-27,1.107100009918213,0.0012020753163041
2016-05-30,1.1050000190734863,-0.001898640611227
2016-05-31,1.1052000522613523,0.0001810091231163
2016-06-01,1.105720043182373,0.000470384191342
2016-06-02,1.1058499813079834,0.000117507584495
2016-06-03,1.1043800115585327,-0.001330151134434
2016-06-06,1.1078799962997437,0.0031641738755216
2016-06-07,1.1023999452590942,-0.0049587042496942
2016-06-08,1.0960999727249146,-0.0057311712653528
2016-06-09,1.0928000211715698,-0.0030151711477042
2016-06-10,1.0910300016403198,-0.0016210235232168
2016-06-13,1.0841000080108645,-0.0063720486103391
2016-06-14,1.086609959602356,0.0023125638593191
2016-06-15,1.0799599885940552,-0.0061387280820906
2016-06-16,1.082200050354004,0.0020720599040405
2016-06-17,1.086400032043457,0.0038734545615836
2016-06-20,1.0889999866485596,0.0023903243731713
2016-06-21,1.0886000394821167,-0.0003673284038764
2016-06-22,1.0822999477386477,-0.0058041452550154
2016-06-23,1.0867999792099,0.0041492214087532
2016-06-24,1.0896999835968018,0.0026648345073458
2016-06-27,1.0738999843597412,-0.0146055466297014
2016-06-28,1.0777900218963623,0.0036158013129325
2016-06-29,1.0856000185012815,0.0072201779499846
2016-06-30,1.0892900228500366,0.0033932822526815
2016-07-01,1.0841000080108645,-0.004775971759128
2016-07-04,1.0844000577926636,0.0002767348624476
2016-07-05,1.0820599794387815,-0.0021602791869912
2016-07-06,1.0807000398635864,-0.0012575965361779
2016-07-07,1.0819000005722046,0.0011097390264769
2016-07-08,1.082900047302246,0.0009239160930006
2016-07-11,1.085800051689148,0.0026744187605999
2016-07-12,1.0865999460220337,0.0007364153653816
2016-07-13,1.0938299894332886,0.0066317837524731
2016-07-14,1.092170000076294,-0.0015187462799972
2016-07-15,1.0898100137710571,-0.0021631611751804
2016-07-18,1.0875200033187866,-0.0021035040886644
2016-07-19,1.0879199504852295,0.0003676931374268
2016-07-20,1.085919976234436,-0.0018400387171971
2016-07-21,1.0867600440979004,0.0007733010820424
2016-07-22,1.0865099430084229,-0.0002301610863495
2016-07-25,1.0839300155639648,-0.0023773324383856
2016-07-26,1.0835800170898438,-0.0003229498105109
2016-07-27,1.0899200439453125,0.0058339495369719
2016-07-28,1.0900299549102783,0.000100838060613
2016-07-29,1.0858399868011477,-0.0038513085803612
2016-08-01,1.0826400518417358,-0.0029513181814742
2016-08-02,1.08118999004364,-0.0013402734846019
2016-08-03,1.0823999643325806,0.0011184877362132
2016-08-04,1.0847400426864624,0.0021596013693524
2016-08-05,1.084220051765442,-0.0004794840922274
2016-08-08,1.0871399641036987,0.0026894794755055
2016-08-09,1.089359998703003,0.0020400049686682
2016-08-10,1.0910600423812866,0.0015593729563503
2016-08-11,1.0892900228500366,-0.0016236107662766
2016-08-12,1.0860099792480469,-0.0030157183696083
2016-08-15,1.0880999565124512,0.0019226055442849
2016-08-16,1.0880199670791626,-7.351564815652813e-05
2016-08-17,1.0844000577926636,-0.0033326084232004
2016-08-18,1.0862499475479126,0.001704457373185
2016-08-19,1.0832300186157229,-0.002784013616023
2016-08-22,1.086459994316101,0.0029773636484371
2016-08-23,1.0894999504089355,0.0027941305426971
2016-08-24,1.0887099504470823,-0.0007253662708826
2016-08-25,1.0893000364303589,0.0005418579357026
2016-08-26,1.0915199518203735,0.0020358545581161
2016-08-29,1.094920039176941,0.0031101609112064
2016-08-30,1.0943200588226318,-0.0005481174676806
2016-08-31,1.096160054206848,0.0016799931723047
2016-09-01,1.097409963607788,0.0011396121628782
2016-09-02,1.0973000526428225,-0.0001001598974293
2016-09-05,1.0936299562454224,-0.0033502666131383
2016-09-06,1.092859983444214,-0.0007043003665917
2016-09-07,1.0914000272750854,-0.001336797248843
2016-09-08,1.089859962463379,-0.0014120875776917
2016-09-09,1.0951600074768066,0.0048512649595429
2016-09-12,1.0957599878311155,0.0005476971962389
2016-09-13,1.0920599699020386,-0.0033823820314876
2016-09-14,1.0957000255584717,0.0033276584478562
2016-09-15,1.094499945640564,-0.0010958634405883
2016-09-16,1.0923000574111938,-0.0020119708875073
2016-09-19,1.0930700302124023,0.0007046612721842
2016-09-20,1.095460057258606,0.002184139948557
2016-09-21,1.092039942741394,-0.0031269643922359
2016-09-22,1.089100003242493,-0.0026957841790522
2016-09-23,1.0862499475479126,-0.0026203207665697
2016-09-26,1.0893000364303589,0.0028039722399309
2016-09-27,1.0901199579238892,0.0007524217767448
2016-09-28,1.088670015335083,-0.0013309615159281
2016-09-29,1.0892000198364258,0.0004867182184853
2016-09-30,1.0838500261306765,-0.0049239588614681
2016-10-03,1.0918099880218506,0.0073173173714075
2016-10-04,1.0915800333023071,-0.0002106400763472
2016-10-05,1.0966999530792236,0.0046794095374411
2016-10-06,1.0915800333023071,-0.0046794095374412
2016-10-07,1.0925500392913818,0.0008882310307617
2016-10-10,1.0944700241088867,0.0017558003631383
2016-10-11,1.0939500331878662,-0.0004752204030233
2016-10-12,1.0925699472427368,-0.0012623585796158
2016-10-13,1.0902999639511108,-0.0020798162073198
2016-10-14,1.0900700092315674,-0.0002109318356282
2016-10-17,1.08610999584198,-0.0036394211428707
2016-10-18,1.0880399942398071,0.0017754054813037
2016-10-19,1.08650004863739,-0.0014163416901813
2016-10-20,1.0854699611663818,-0.0009485283347282
2016-10-21,1.0849000215530396,-0.0005252004321668
2016-10-24,1.0816800594329834,-0.0029723936992172
2016-10-25,1.080680012702942,-0.0009249586266664
2016-10-26,1.082900047302246,0.0020521869465122
2016-10-27,1.08378005027771,0.0008123054481694
2016-10-28,1.08296000957489,-0.0007569350446489
2016-10-31,1.0846500396728516,0.0015593491467715
2016-11-01,1.0852999687194824,0.0005990267642589
2016-11-02,1.0780500173568726,-0.0067025479471585
2016-11-03,1.0795799493789673,0.0014181600201104
2016-11-04,1.0815199613571167,0.0017953936230687
2016-11-07,1.0813599824905396,-0.0001479313424899
2016-11-08,1.076300024986267,-0.0046902354982812
2016-11-09,1.0790200233459473,0.0025239869185702
2016-11-10,1.0750900506973269,-0.0036488172598386
2016-11-11,1.0750000476837158,-8.372022524213319e-05
2016-11-14,1.0710999965667725,-0.0036345513534518
2016-11-15,1.0715999603271484,0.0004666670831263
2016-11-16,1.0737899541854858,0.0020415819093688
2016-11-17,1.0716300010681152,-0.0020135487617272
2016-11-18,1.069759964942932,-0.0017465633352555
2016-11-21,1.0699100494384766,0.0001402875160954
2016-11-22,1.0720200538635254,0.0019701904411548
2016-11-23,1.0747499465942385,0.0025432572670374
2016-11-24,1.0726300477981567,-0.0019744055456232
2016-11-25,1.0734699964523315,0.0007827675129247
2016-11-28,1.0743800401687622,0.0008473997303087
2016-11-29,1.074970006942749,0.0005489722714978
2016-11-30,1.0771600008010864,0.0020351880289465
2016-12-01,1.0770399570465088,-0.0001114508931862
2016-12-02,1.0774999856948853,0.0004270319117703
2016-12-05,1.0728800296783447,-0.0042968806366946
2016-12-06,1.0830999612808228,0.0094806150282125
2016-12-07,1.0825300216674805,-0.0005263499591232
2016-12-08,1.0832699537277222,0.0006832875588108
2016-12-09,1.0788899660110474,-0.004051498381793
2016-12-12,1.0736299753189087,-0.0048872961044424
2016-12-13,1.0780199766159058,0.0040805962741642
2016-12-14,1.075279951095581,-0.002544956198573
2016-12-15,1.074429988861084,-0.0007907692689046
2016-12-16,1.0727399587631226,-0.0015741934622683
2016-12-19,1.0725200176239014,-0.0002050484718986
2016-12-20,1.0687199831008911,-0.0035493812101024
2016-12-21,1.0690499544143677,0.0003087061056538
2016-12-22,1.070389986038208,0.0012526940099969
2016-12-23,1.0704900026321411,9.343503095468924e-05
2016-12-26,1.0723999738693235,0.0017826129795784
2016-12-27,1.0734200477600098,0.0009507544502745
2016-12-28,1.0749000310897827,0.0013778054568966
2016-12-29,1.070940017700195,-0.003690878905246
2016-12-30,1.0752300024032593,0.0039978104032735
2017-01-02,1.072100043296814,-0.0029152121532185
2017-01-03,1.0711100101470947,-0.0009238788503709
2017-01-04,1.0690100193023682,-0.0019624988223292
2017-01-05,1.0709999799728394,0.0018597681737074
2017-01-06,1.0707900524139404,-0.0001960300089148
2017-01-09,1.071499943733215,0.0006627406621279
2017-01-10,1.073639988899231,0.0019952506066624
2017-01-11,1.073009967803955,-0.0005869807617192
2017-01-12,1.07328999042511,0.0002609352170651
2017-01-13,1.072510004043579,-0.000726988925244
2017-01-16,1.07328999042511,0.0007269889252441
2017-01-17,1.0720499753952026,-0.0011560080805421
2017-01-18,1.0727399587631226,0.0006434041681506
2017-01-19,1.0710599422454834,-0.0015673261863326
2017-01-20,1.072659969329834,0.0014927578671319
2017-01-23,1.0722500085830688,-0.0003822638301643
2017-01-24,1.073009967803955,0.0007085008446911
2017-01-25,1.0739400386810305,0.0008664113579239
2017-01-26,1.0741499662399292,0.0001954550871575
2017-01-27,1.0681099891662598,-0.0056388983633248
2017-01-30,1.0686899423599243,0.0005428240607354
2017-01-31,1.0647799968719482,-0.0036653432921659
2017-02-01,1.0683000087738037,0.0033004060679723
2017-02-02,1.069200038909912,0.000842133491669
2017-02-03,1.0679700374603271,-0.001151056342207
2017-02-06,1.0699000358581543,0.0018055343458175
2017-02-07,1.0650099515914917,-0.0045810763427546
2017-02-08,1.0653200149536133,0.0002910942146806
2017-02-09,1.06413996219635,-0.001108311863777
2017-02-10,1.06728994846344,0.0029557514836854
2017-02-13,1.06659996509552,-0.0006466907103146
2017-02-14,1.0656499862670898,-0.0008910577211445
2017-02-15,1.064460039138794,-0.0011172636510654
2017-02-16,1.065659999847412,0.0011266602948079
