date,price,log_return,r_t
2015-04-24,1.0332599878311155,-0.0064056612579504,-0.0064056612579504
2015-04-27,1.0360000133514404,0.0026483159392316,0.0026483159392316
2015-04-28,1.0388000011444092,0.0026990451833389,0.0026990451833389
2015-04-29,1.048699975013733,0.0094850761241576,0.0094850761241576
2015-04-30,1.0448999404907229,-0.0036301479264785,-0.0036301479264785
2015-05-01,1.0463000535964966,0.0013390525238522,0.0013390525238522
2015-05-04,1.0440000295639038,-0.00220066485129,-0.00220066485129
2015-05-05,1.0406999588012695,-0.0031659937042046,-0.0031659937042046
2015-05-06,1.0368800163269043,-0.0036773041949899,-0.0036773041949899
2015-05-07,1.0392999649047852,0.0023311559649434,0.0023311559649434
2015-05-08,1.0364400148391724,-0.0027555974286088,-0.0027555974286088
2015-05-11,1.0430099964141846,0.0063189818469307,0.0063189818469307
2015-05-12,1.0414999723434448,-0.0014488050980851,-0.0014488050980851
2015-05-13,1.041599988937378,9.6026687023275e-05,9.6026687023275e-05
2015-05-14,1.0405999422073364,-0.0009605675151339,-0.0009605675151339
2015-05-15,1.0405999422073364,0.0,0.0
2015-05-18,1.0473999977111816,0.0065134863417754,0.0065134863417754
2015-05-19,1.0485999584197998,0.001145000825221,0.001145000825221
2015-05-20,1.0442999601364136,-0.0041091351724108,-0.0041091351724108
2015-05-21,1.0390000343322754,-0.0050880211701566,-0.0050880211701566
2015-05-22,1.0410000085830688,0.0019230527171889,0.0019230527171889
2015-05-25,1.0367000102996826,-0.0041391965958597,-0.0041391965958597
2015-05-26,1.0372899770736694,0.0005689196124295,0.0005689196124295
2015-05-27,1.0361000299453735,-0.001147827716845,-0.001147827716845
2015-05-28,1.0351200103759766,-0.0009463211280833,-0.0009463211280833
2015-05-29,1.0335999727249146,-0.0014695443917302,-0.0014695443917302
2015-06-01,1.0313999652862549,-0.0021307586799628,-0.0021307586799628
2015-06-02,1.0329999923706057,0.001550113774031,0.001550113774031
2015-06-03,1.0405800342559814,0.0073111001766619,0.0073111001766619
2015-06-04,1.0520199537277222,0.0109337986289316,0.0109337986289316
2015-06-05,1.0475000143051147,-0.0043056950868382,-0.0043056950868382
2015-06-08,1.0442999601364136,-0.0030596201397674,-0.0030596201397674
2015-06-09,1.0463199615478516,0.0019324431180435,0.0019324431180435
2015-06-10,1.0503000020980835,0.0037966301953309,0.0037966301953309
2015-06-11,1.0542999505996704,0.0038011531005229,0.0038011531005229
2015-06-12,1.0499000549316406,-0.0041820188851311,-0.0041820188851311
2015-06-15,1.0430699586868286,-0.0065267256063296,-0.0065267256063296
2015-06-16,1.0484000444412231,0.0050969866034226,0.0050969866034226
2015-06-17,1.0473999977111816,-0.0009543341786691,-0.0009543341786691
2015-06-18,1.0469000339508057,-0.0004774519049946,-0.0004774519049946
2015-06-19,1.0477700233459473,0.0008306696724253,0.0008306696724253
2015-06-22,1.043470025062561,-0.004112396706173,-0.004112396706173
2015-06-23,1.045259952545166,0.0017138911586867,0.0017138911586867
2015-06-24,1.0429999828338623,-0.0021644533377465,-0.0021644533377465
2015-06-25,1.0460799932479858,0.0029486785389119,0.0029486785389119
2015-06-26,1.0491700172424316,0.0029495537231429,0.0029495537231429
2015-06-29,1.0321999788284302,-0.0163069656008873,-0.0163069656008873
2015-06-30,1.038599967956543,0.0061811953541549,0.0061811953541549
2015-07-01,1.0407999753952026,0.0021160030003516,0.0021160030003516
2015-07-02,1.0468800067901611,0.0058246940495005,0.0058246940495005
2015-07-03,1.0460000038146973,-0.0008409493357153,-0.0008409493357153
2015-07-06,1.0377999544143677,-0.0078703252634255,-0.0078703252634255
2015-07-07,1.0417699813842771,0.0038181277046953,0.0038181277046953
2015-07-08,1.042099952697754,0.0003166908940311,0.0003166908940311
2015-07-09,1.0465999841690063,0.0043089372048834,0.0043089372048834
2015-07-10,1.048419952392578,0.0017374237348574,0.0017374237348574
2015-07-13,1.0460400581359863,-0.0022725621581531,-0.0022725621581531
2015-07-14,1.0442999601364136,-0.0016648950757355,-0.0016648950757355
2015-07-15,1.0398999452590942,-0.0042222642873216,-0.0042222642873216
2015-07-16,1.0420000553131104,0.0020174943712722,0.0020174943712722
2015-07-17,1.041700005531311,-0.0002879970966182,-0.0002879970966182
2015-07-20,1.0424000024795532,0.0006717498890401,0.0006717498890401
2015-07-21,1.0436999797821045,0.0012463232653071,0.0012463232653071
2015-07-22,1.047600030899048,0.0037297906739994,0.0037297906739994
2015-07-23,1.0484600067138672,0.0008205641514469,0.0008205641514469
2015-07-24,1.0540000200271606,0.0052700418223232,0.0052700418223232
2015-07-27,1.055899977684021,0.0018009935755024,0.0018009935755024
2015-07-28,1.0669100284576416,0.0103731840981997,0.0103731840981997
2015-07-29,1.0640000104904177,-0.0027312460151061,-0.0027312460151061
2015-07-30,1.0624699592590332,-0.0014390530006966,-0.0014390530006966
2015-07-31,1.059399962425232,-0.0028936731178529,-0.0028936731178529
2015-08-03,1.0607999563217163,0.0013206246142895,0.0013206246142895
2015-08-04,1.0615999698638916,0.0007538763738107,0.0007538763738107
2015-08-05,1.0647000074386597,0.00291590067663,0.00291590067663
2015-08-06,1.0675300359725952,0.0026545261422414,0.0026545261422414
2015-08-07,1.071499943733215,0.0037118809520382,0.0037118809520382
2015-08-10,1.0779999494552612,0.0060479421799633,0.0060479421799633
2015-08-11,1.0835000276565552,0.0050891419201858,0.0050891419201858
2015-08-12,1.09089994430542,0.0068064250483049,0.0068064250483049
2015-08-13,1.0880999565124512,-0.0025699765594538,-0.0025699765594538
2015-08-14,1.0884000062942505,0.0002757177016563,0.0002757177016563
2015-08-17,1.083799958229065,-0.0042353881012925,-0.0042353881012925
2015-08-18,1.0836000442504885,-0.0001844735433373,-0.0001844735433373
2015-08-19,1.0779999494552612,-0.0051814464660633,-0.0051814464660633
2015-08-20,1.073799967765808,-0.003903696611764,-0.003903696611764
2015-08-21,1.0776000022888184,0.0035326192504859,0.0035326192504859
2015-08-24,1.0774999856948853,-9.28185184562756e-05,-9.28185184562756e-05
2015-08-25,1.0798699855804443,0.0021971204480585,0.0021971204480585
2015-08-26,1.0848000049591064,0.0045549926078259,0.0045549926078259
2015-08-27,1.0789999961853027,-0.0053609600348447,-0.0053609600348447
2015-08-28,1.0856000185012815,0.0060981638403732,0.0060981638403732
2015-08-31,1.0776000022888184,-0.0073964983429566,-0.0073964983429566
2015-09-01,1.083400011062622,0.0053679062146707,0.0053679062146707
2015-09-02,1.0842000246047974,0.0007381560853817,0.0007381560853817
2015-09-03,1.0877000093460083,0.0032229731720519,0.0032229731720519
2015-09-04,1.083400011062622,-0.0039611292574336,-0.0039611292574336
2015-09-07,1.083899974822998,0.0004613701587232,0.0004613701587232
2015-09-08,1.0888999700546265,0.0046023602578977,0.0046023602578977
2015-09-09,1.0959999561309814,0.006499163630041,0.006499163630041
2015-09-10,1.0939199924468994,-0.0018995802206182,-0.0018995802206182
2015-09-11,1.098230004310608,0.0039322285643626,0.0039322285643626
2015-09-14,1.0989999771118164,0.0007008577520208,0.0007008577520208
2015-09-15,1.0946999788284302,-0.0039203208068025,-0.0039203208068025
2015-09-16,1.0980000495910645,0.003010054463933,0.003010054463933
2015-09-17,1.095579981803894,-0.0022065014582604,-0.0022065014582604
2015-09-18,1.0966999530792236,0.0010217412064418,0.0010217412064418
2015-09-21,1.094499945640564,-0.0020080396856429,-0.0020080396856429
2015-09-22,1.087499976158142,-0.0064161262576258,-0.0064161262576258
2015-09-23,1.0845999717712402,-0.0026702326592166,-0.0026702326592166
2015-09-24,1.0953999757766724,0.0099083418558637,0.0099083418558637
2015-09-25,1.0933400392532349,-0.0018823040813436,-0.0018823040813436
2015-09-28,1.0968999862670898,0.003250739742947,0.003250739742947
2015-09-29,1.094599962234497,-0.0020990416893716,-0.0020990416893716
2015-09-30,1.0925999879837036,-0.0018287992444445,-0.0018287992444445
2015-10-01,1.0879900455474854,-0.0042281669026659,-0.0042281669026659
2015-10-02,1.0926899909973145,0.004310538592032,0.004310538592032
2015-10-05,1.0896999835968018,-0.0027401237232,-0.0027401237232
2015-10-06,1.0920000076293943,0.0021084703615834,0.0021084703615834
2015-10-07,1.090000033378601,-0.0018331574457164,-0.0018331574457164
2015-10-08,1.0937700271606443,0.0034527422053043,0.0034527422053043
2015-10-09,1.090399980545044,-0.0030858855107762,-0.0030858855107762
2015-10-12,1.0925999879837036,0.0020155824234387,0.0020155824234387
2015-10-13,1.0932999849319458,0.0006404656945362,0.0006404656945362
2015-10-14,1.0907000303268433,-0.0023809119186295,-0.0023809119186295
2015-10-15,1.089400053024292,-0.0011925851171276,-0.0011925851171276
2015-10-16,1.0814000368118286,-0.0073706026337014,-0.0073706026337014
2015-10-19,1.082509994506836,0.0010258816459917,0.0010258816459917
2015-10-20,1.083209991455078,0.0006464334975483,0.0006464334975483
2015-10-21,1.0853500366210938,0.0019737022107029,0.0019737022107029
2015-10-22,1.0884000062942505,0.0028061843490753,0.0028061843490753
2015-10-23,1.07860004901886,-0.0090447843422502,-0.0090447843422502
2015-10-26,1.0784000158309937,-0.0001854735117532,-0.0001854735117532
2015-10-27,1.086609959602356,0.0075842450778617,0.0075842450778617
2015-10-28,1.089100003242493,0.0022889491428832,0.0022889491428832
2015-10-29,1.0855900049209597,-0.003228047543595,-0.003228047543595
2015-10-30,1.086899995803833,0.0012059811931986,0.0012059811931986
2015-11-02,1.0872399806976318,0.0003127534567641,0.0003127534567641
2015-11-03,1.087249994277954,9.210049655475092e-06,9.210049655475092e-06
2015-11-04,1.0861999988555908,-0.0009662016677313,-0.0009662016677313
2015-11-05,1.0789999961853027,-0.0066506828244211,-0.0066506828244211
2015-11-06,1.083109974861145,0.0038018266242784,0.0038018266242784
2015-11-09,1.079200029373169,-0.003616456235927,-0.003616456235927
2015-11-10,1.0792299509048462,2.7725274345273448e-05,2.7725274345273448e-05
2015-11-11,1.0793800354003906,0.0001390566121146,0.0001390566121146
2015-11-12,1.0799000263214111,0.0004816336151019,0.0004816336151019
2015-11-13,1.0816999673843384,0.0016653788713709,0.0016653788713709
2015-11-16,1.0784599781036377,-0.0029997701948761,-0.0029997701948761
2015-11-17,1.078909993171692,0.0004171885959043,0.0004171885959043
2015-11-18,1.0794999599456787,0.000546667965302,0.000546667965302
2015-11-19,1.0872000455856323,0.0071076919159738,0.0071076919159738
2015-11-20,1.086940050125122,-0.0002391708448434,-0.0002391708448434
2015-11-23,1.0846500396728516,-0.0021090640557701,-0.0021090640557701
2015-11-24,1.083340048789978,-0.0012084843461918,-0.0012084843461918
2015-11-25,1.0825999975204468,-0.0006833534470083,-0.0006833534470083
2015-11-26,1.0853999853134155,0.0025830160257614,0.0025830160257614
2015-11-27,1.085309982299805,-8.292495543394288e-05,-8.292495543394288e-05
2015-11-30,1.0903300046920776,0.0046147628570589,0.0046147628570589
2015-12-01,1.087499976158142,-0.0025989449606036,-0.0025989449606036
2015-12-02,1.0902999639511108,0.0025713926097686,0.0025713926097686
2015-12-03,1.0806900262832642,-0.0088531043237096,-0.0088531043237096
2015-12-04,1.0846999883651731,0.0037036899945127,0.0037036899945127
2015-12-07,1.0845999717712402,-9.22109397885612e-05,-9.22109397885612e-05
2015-12-08,1.0838700532913208,-0.0006732106038364,-0.0006732106038364
2015-12-09,1.081429958343506,-0.0022538179167919,-0.0022538179167919
2015-12-10,1.083199977874756,0.0016354018727479,0.0016354018727479
2015-12-11,1.0815600156784058,-0.0015151448797721,-0.0015151448797721
2015-12-14,1.0805000066757202,-0.0009805547271194,-0.0009805547271194
2015-12-15,1.083400011062622,0.0026803513095184,0.0026803513095184
2015-12-16,1.083400011062622,0.0,0.0
2015-12-17,1.0794299840927124,-0.0036711451547962,-0.0036711451547962
2015-12-18,1.0781999826431274,-0.001140141360465,-0.001140141360465
2015-12-21,1.0781500339508057,-4.632707301353865e-05,-4.632707301353865e-05
2015-12-22,1.0830999612808228,0.0045806232466656,0.0045806232466656
2015-12-23,1.0816999673843384,-0.0012934166091935,-0.0012934166091935
2015-12-24,1.080399990081787,-0.0012025137456884,-0.0012025137456884
2015-12-25,1.0813499689102173,0.0008788980294696,0.0008788980294696
2015-12-28,1.0820000171661377,0.0006009645038188,0.0006009645038188
2015-12-29,1.0841000080108645,0.0019389607850421,0.0019389607850421
2015-12-30,1.0841200351715088,1.8473365475842245e-05,1.8473365475842245e-05
2015-12-31,1.080299973487854,-0.0035298746406638,-0.0035298746406638
2016-01-01,1.0873700380325315,0.0065232157826019,0.0065232157826019
2016-01-04,1.0846999883651731,-0.0024585312442113,-0.0024585312442113
2016-01-05,1.085199952125549,0.0004608173491265,0.0004608173491265
2016-01-06,1.084149956703186,-0.0009680277949479,-0.0009680277949479
2016-01-07,1.0856800079345703,0.001410296207461,0.001410296207461
2016-01-08,1.0857000350952148,1.844648126833071e-05,1.844648126833071e-05
2016-01-11,1.085229992866516,-0.000433033059555,-0.000433033059555
2016-01-12,1.0873899459838867,0.0019883402433723,0.0019883402433723
2016-01-13,1.087499976158142,0.0001011822927027,0.0001011822927027
2016-01-14,1.0949000120162964,0.0067815838148766,0.0067815838148766
2016-01-15,1.0914000272750854,-0.003201745111121,-0.003201745111121
2016-01-18,1.0937999486923218,0.0021965242618914,0.0021965242618914
2016-01-19,1.0946999788284302,0.0008225087655073,0.0008225087655073
2016-01-20,1.094599962234497,-9.136856227578428e-05,-9.136856227578428e-05
2016-01-21,1.093500018119812,-0.0010053875208749,-0.0010053875208749
2016-01-22,1.0944000482559204,0.0008227342744844,0.0008227342744844
2016-01-25,1.0971100330352783,0.0024731678706914,0.0024731678706914
2016-01-26,1.0987099409103394,0.0014572307176039,0.0014572307176039
2016-01-27,1.1048400402069092,0.0055638539292915,0.0055638539292915
2016-01-28,1.1061400175094604,0.0011759286998685,0.0011759286998685
2016-01-29,1.1088900566101074,0.0024830728447076,0.0024830728447076
2016-02-01,1.1088000535964966,-8.116825091663138e-05,-8.116825091663138e-05
2016-02-02,1.1109999418258667,0.0019820605046462,0.0019820605046462
2016-02-03,1.1124000549316406,0.0012594344633305,0.0012594344633305
2016-02-04,1.115149974822998,0.0024690096757301,0.0024690096757301
2016-02-05,1.1123000383377075,-0.0025589243516931,-0.0025589243516931
2016-02-08,1.1064599752426147,-0.0052642706252672,-0.0052642706252672
2016-02-09,1.1045600175857544,-0.0017186259108265,-0.0017186259108265
2016-02-10,1.098399996757507,-0.0055925090271996,-0.0055925090271996
2016-02-11,1.0979000329971311,-0.0004552782062911,-0.0004552782062911
2016-02-12,1.100200057029724,0.0020927389816797,0.0020927389816797
2016-02-15,1.0978000164031982,-0.0021838412194643,-0.0021838412194643
2016-02-16,1.1015000343322754,0.0033647263533831,0.0033647263533831
2016-02-17,1.101199984550476,-0.0002724381723185,-0.0002724381723185
2016-02-18,1.1039700508117676,0.0025123393424454,0.0025123393424454
2016-02-19,1.1031500101089478,-0.0007430866630895,-0.0007430866630895
2016-02-22,1.101699948310852,-0.0013153384896988,-0.0013153384896988
2016-02-23,1.1020699739456177,0.0003358114969315,0.0003358114969315
2016-02-24,1.0925999879837036,-0.0086300399615987,-0.0086300399615987
2016-02-25,1.089400053024292,-0.0029330313412207,-0.0029330313412207
2016-02-26,1.0914599895477295,0.001889105303263,0.001889105303263
2016-02-29,1.0886800289154053,-0.0025502601809789,-0.0025502601809789
2016-03-01,1.0861999988555908,-0.0022806141976337,-0.0022806141976337
2016-03-02,1.0836999416351318,-0.0023043074752414,-0.0023043074752414
2016-03-03,1.0830999612808228,-0.0005537939787015,-0.0005537939787015
2016-03-04,1.086400032043457,0.003042243206301,0.003042243206301
2016-03-07,1.0928900241851809,0.0059560785028436,0.0059560785028436
2016-03-08,1.0963000059127808,0.0031152932715342,0.0031152932715342
2016-03-09,1.0959999561309814,-0.0002737305924077,-0.0002737305924077
2016-03-10,1.09660005569458,0.0005473862768824,0.0005473862768824
2016-03-11,1.1002999544143677,0.0033682936873157,0.0033682936873157
2016-03-14,1.0971800088882446,-0.0028395686646591,-0.0028395686646591
2016-03-15,1.0956000089645386,-0.0014410932097893,-0.0014410932097893
2016-03-16,1.096400022506714,0.0007299393852289,0.0007299393852289
2016-03-17,1.0968899726867676,0.0004467719173268,0.0004467719173268
2016-03-18,1.0943399667739868,-0.0023274664315189,-0.0023274664315189
2016-03-21,1.093000054359436,-0.001225152531573,-0.001225152531573
2016-03-22,1.0906000137329102,-0.0021982428266666,-0.0021982428266666
2016-03-23,1.0915000438690186,0.0008249210974645,0.0008249210974645
2016-03-24,1.090309977531433,-0.0010908983311409,-0.0010908983311409
2016-03-25,1.0897300243377686,-0.0005320573997253,-0.0005320573997253
2016-03-28,1.0916999578475952,0.0018060942238841,0.0018060942238841
2016-03-29,1.090510010719299,-0.0010905891397972,-0.0010905891397972
2016-03-30,1.091099977493286,0.0005408544987931,0.0005408544987931
2016-03-31,1.0937299728393557,0.0024075069238012,0.0024075069238012
2016-04-01,1.0936000347137451,-0.0001188098049354,-0.0001188098049354
2016-04-04,1.0923899412155151,-0.0011071355634386,-0.0011071355634386
2016-04-05,1.0918999910354614,-0.0004486127789508,-0.0004486127789508
2016-04-06,1.0885000228881836,-0.0031186671081122,-0.0031186671081122
2016-04-07,1.0895899534225464,0.001000813223689,0.001000813223689
2016-04-08,1.0872000455856323,-0.0021958101592384,-0.0021958101592384
2016-04-11,1.0872299671173096,2.752126442721012e-05,2.752126442721012e-05
2016-04-12,1.0888400077819824,0.0014797694716061,0.0014797694716061
2016-04-13,1.0876200199127195,-0.0011210754909471,-0.0011210754909471
2016-04-14,1.089900016784668,0.0020941232840476,0.0020941232840476
2016-04-15,1.0887999534606934,-0.00100983470187,-0.00100983470187
2016-04-18,1.0915000438690186,0.0024768075879077,0.0024768075879077
2016-04-19,1.0907399654388428,-0.0006966039094416,-0.0006966039094416
2016-04-20,1.0924999713897705,0.0016122885098389,0.0016122885098389
2016-04-21,1.097599983215332,0.004657340897575,0.004657340897575
2016-04-22,1.1004400253295898,0.0025841601460143,0.0025841601460143
2016-04-25,1.0988500118255615,-0.0014459336915001,-0.0014459336915001
2016-04-26,1.0985000133514404,-0.0003185641550692,-0.0003185641550692
2016-04-27,1.0997999906539917,0.001182711596886,0.001182711596886
2016-04-28,1.0997799634933472,-1.8209986508901757e-05,-1.8209986508901757e-05
2016-04-29,1.0973000526428225,-0.002257461617669,-0.002257461617669
2016-05-02,1.0987000465393066,0.0012750400937349,0.0012750400937349
2016-05-03,1.1009000539779663,0.0020003710417635,0.0020003710417635
2016-05-04,1.097000002861023,-0.0035488922238456,-0.0035488922238456
2016-05-05,1.0995999574661257,0.0023672547265925,0.0023672547265925
2016-05-06,1.103600025177002,0.0036311475467864,0.0036311475467864
2016-05-09,1.1075999736785889,0.003617902375789,0.003617902375789
2016-05-10,1.1056300401687622,-0.0017801439685109,-0.0017801439685109
2016-05-11,1.1093000173568726,0.003313856827373,0.003313856827373
2016-05-12,1.1092000007629397,-9.016596185143415e-05,-9.016596185143415e-05
2016-05-13,1.1044000387191772,-0.004336799314437,-0.004336799314437
2016-05-16,1.1040500402450562,-0.0003169629962525,-0.0003169629962525
2016-05-17,1.1064000129699707,0.002126239954464,0.002126239954464
2016-05-18,1.1087000370025637,0.0020766780798098,0.0020766780798098
2016-05-19,1.1085000038146973,-0.0001804376553551,-0.0001804376553551
2016-05-20,1.1097899675369265,0.0011630254694309,0.0011630254694309
2016-05-23,1.111799955368042,0.0018095044083835,0.0018095044083835
2016-05-24,1.1097400188446045,-0.0018545127593738,-0.0018545127593738
2016-05-25,1.1058000326156616,-0.0035566862172072,-0.0035566862172072
2016-05-26,1.1057699918746948,-2.7166891064682195e-05,-2.7166891064682195e-05
2016-05-27,1.107100009918213,0.0012020753163041,0.0012020753163041
2016-05-30,1.1050000190734863,-0.001898640611227,-0.001898640611227
2016-05-31,1.1052000522613523,0.0001810091231163,0.0001810091231163
2016-06-01,1.105720043182373,0.000470384191342,0.000470384191342
2016-06-02,1.1058499813079834,0.000117507584495,0.000117507584495
2016-06-03,1.1043800115585327,-0.001330151134434,-0.001330151134434
2016-06-06,1.1078799962997437,0.0031641738755216,0.0031641738755216
2016-06-07,1.1023999452590942,-0.0049587042496942,-0.0049587042496942
2016-06-08,1.0960999727249146,-0.0057311712653528,-0.0057311712653528
2016-06-09,1.0928000211715698,-0.0030151711477042,-0.0030151711477042
2016-06-10,1.0910300016403198,-0.0016210235232168,-0.0016210235232168
2016-06-13,1.0841000080108645,-0.0063720486103391,-0.0063720486103391
2016-06-14,1.086609959602356,0.0023125638593191,0.0023125638593191
2016-06-15,1.0799599885940552,-0.0061387280820906,-0.0061387280820906
2016-06-16,1.082200050354004,0.0020720599040405,0.0020720599040405
2016-06-17,1.086400032043457,0.0038734545615836,0.0038734545615836
2016-06-20,1.0889999866485596,0.0023903243731713,0.0023903243731713
2016-06-21,1.0886000394821167,-0.0003673284038764,-0.0003673284038764
2016-06-22,1.0822999477386477,-0.0058041452550154,-0.0058041452550154
2016-06-23,1.0867999792099,0.0041492214087532,0.0041492214087532
2016-06-24,1.0896999835968018,0.0026648345073458,0.0026648345073458
2016-06-27,1.0738999843597412,-0.0146055466297014,-0.0146055466297014
2016-06-28,1.0777900218963623,0.0036158013129325,0.0036158013129325
2016-06-29,1.0856000185012815,0.0072201779499846,0.0072201779499846
2016-06-30,1.0892900228500366,0.0033932822526815,0.0033932822526815
2016-07-01,1.0841000080108645,-0.004775971759128,-0.004775971759128
2016-07-04,1.0844000577926636,0.0002767348624476,0.0002767348624476
2016-07-05,1.0820599794387815,-0.0021602791869912,-0.0021602791869912
2016-07-06,1.0807000398635864,-0.0012575965361779,-0.0012575965361779
2016-07-07,1.0819000005722046,0.0011097390264769,0.0011097390264769
2016-07-08,1.082900047302246,0.0009239160930006,0.0009239160930006
2016-07-11,1.085800051689148,0.0026744187605999,0.0026744187605999
2016-07-12,1.0865999460220337,0.0007364153653816,0.0007364153653816
2016-07-13,1.0938299894332886,0.0066317837524731,0.0066317837524731
2016-07-14,1.092170000076294,-0.0015187462799972,-0.0015187462799972
2016-07-15,1.0898100137710571,-0.0021631611751804,-0.0021631611751804
2016-07-18,1.0875200033187866,-0.0021035040886644,-0.0021035040886644
2016-07-19,1.0879199504852295,0.0003676931374268,0.0003676931374268
2016-07-20,1.085919976234436,-0.0018400387171971,-0.0018400387171971
