date,r_t,lag_1,lag_5,lag_10,lag_21,roll_mean_5,roll_std_5,roll_mean_21,roll_std_21,roll_mean_63,roll_std_63,target_next_return
2015-04-29,0.0094850761241576,0.0026990451833389,-0.0012767383786038,0.0025328775757973,0.0013372758235912,0.0044956443535067395,0.0077731368371399415,4.997213741794621e-05,0.004913649256483874,4.8507933881967724e-05,0.005757817369429458,-0.0036301479264785
2015-04-30,-0.0036301479264785,0.0094850761241576,0.014051445778756,-0.0053439691046674,-0.0035381512898522,0.0009593256124598399,0.0062022986316139506,4.559134519764622e-05,0.0049170480537214034,4.716067522745503e-05,0.005758681697696369,0.0013390525238522
2015-05-01,0.0013390525238522,-0.0036301479264785,-0.0064056612579504,-0.0011362915260092,-0.0033104221616679,0.00250826836882036,0.0046845244122641,0.0002669949016509843,0.004862756605997864,-7.567233992806087e-05,0.005644352804879098,-0.00220066485129
2015-05-04,-0.00220066485129,0.0013390525238522,0.0026483159392316,-0.0007875006730452,0.0029271066606803,0.0015384722107160398,0.005129107906948936,2.2815305842874773e-05,0.004851232261467631,-0.00023692607840665136,0.005555544930412468,-0.0031659937042046
2015-05-05,-0.0031659937042046,-0.00220066485129,0.0026990451833389,-0.0014599354910002,0.0037305043223502,0.00036546443320733976,0.005457479394690648,-0.00030558936208830616,0.004821025783011428,-0.00010989313987429738,0.005390589119166597,-0.0036773041949899
2015-05-06,-0.0036773041949899,-0.0031659937042046,0.0094850761241576,-0.0012767383786038,-9.549491098513113e-05,-0.00226701163062216,0.0021013885307180945,-0.0004761517089456761,0.004876264920242583,-0.0003140633402375942,0.005275202770973655,0.0023311559649434
2015-05-07,0.0023311559649434,-0.0036773041949899,-0.0036301479264785,0.014051445778756,-0.0021985614175687,-0.00107475085233778,0.002731341743849822,-0.00026045088120700473,0.004896408933241052,-0.0001338352421333418,0.005165679052733217,-0.0027555974286088
2015-05-08,-0.0027555974286088,0.0023311559649434,0.0013390525238522,-0.0064056612579504,-0.0029421199272752,-0.0018936808428299799,0.002423142469718002,-0.0002515688574609856,0.0048914678755643684,-0.0001639384654030434,0.00517549036171057,0.0063189818469307
2015-05-11,0.0063189818469307,-0.0027555974286088,-0.00220066485129,0.0026483159392316,0.0001727471968055,-0.00018975150318584002,0.0043681572492311055,4.110898302116672e-05,0.005097658213896566,-8.787119369962752e-05,0.005235608149397672,-0.0014488050980851
2015-05-12,-0.0014488050980851,0.0063189818469307,-0.0031659937042046,0.0026990451833389,-0.0033064771396305,0.00015368621803806,0.004137047316321978,0.00012956955642809054,0.005052581348680366,-0.00013657650362287673,0.00523373961272813,9.6026687023275e-05
2015-05-13,9.6026687023275e-05,-0.0014488050980851,-0.0036773041949899,0.0094850761241576,-0.0053963806170847,0.000908352394440695,0.0035686087582460463,0.00039111276138561313,0.004891830248973014,-0.000287231969488301,0.00508377540397339,-0.0009605675151339
2015-05-14,-0.0009605675151339,9.6026687023275e-05,0.0023311559649434,-0.0036301479264785,0.0025328775757973,0.00025000769842523497,0.003544054063217434,0.00022475823324603225,0.004874724588811885,-0.0003246145357705851,0.005079866790695101,0.0
2015-05-15,0.0,-0.0009605675151339,-0.0027555974286088,0.0013390525238522,-0.0053439691046674,0.000801127184146995,0.0031524377489468235,0.0004792329525159085,0.004706052928925866,-0.00024025051180771683,0.005039627789399323,0.0065134863417754
2015-05-18,0.0065134863417754,0.0,0.0063189818469307,-0.00220066485129,-0.0011362915260092,0.0008400280831159353,0.003237600025882364,0.0008435080890770798,0.004868030167042211,-0.0003036569384793978,0.0049260653337544445,0.001145000825221
2015-05-19,0.001145000825221,0.0065134863417754,-0.0014488050980851,-0.0031659937042046,-0.0007875006730452,0.0013587892677771553,0.002976445065799079,0.0009355319699468989,0.004853901658175777,-0.0003739942195543787,0.004872094745403428,-0.0041091351724108
2015-05-20,-0.0041091351724108,0.001145000825221,9.6026687023275e-05,-0.0036773041949899,-0.0014599354910002,0.0005177568958903403,0.003879557062807663,0.0008093796041654418,0.004952693335743294,-0.0005188558160281645,0.0048448141394072195,-0.0050880211701566
2015-05-21,-0.0050880211701566,-0.0041091351724108,-0.0009605675151339,0.0023311559649434,-0.0012767383786038,-0.0003077338351141996,0.004637779154428169,0.0006278899474248323,0.00510058410776492,-0.0004740809370109882,0.004788118723278405,0.0019230527171889
2015-05-22,0.0019230527171889,-0.0050880211701566,0.0,-0.0027555974286088,0.014051445778756,7.687670832358041e-05,0.00474810657312572,5.0347420683541805e-05,0.004091455104708533,-0.0005440645865866438,0.0047187540461025535,-0.0041391965958597
2015-05-25,-0.0041391965958597,0.0019230527171889,0.0065134863417754,0.0063189818469307,-0.0064056612579504,-0.0020536598792034394,0.003310115704091168,0.00015827430935452753,0.003939719000167427,-0.0006127131498025691,0.004739380728807923,0.0005689196124295
2015-05-26,0.0005689196124295,-0.0041391965958597,0.001145000825221,-0.0014488050980851,0.0026483159392316,-0.0021688761217617393,0.0031783479542461294,5.925543664966562e-05,0.00389993678648664,-0.0006139912229047311,0.0047390457184593275,-0.001147827716845
2015-05-27,-0.001147827716845,0.0005689196124295,-0.0041091351724108,9.6026687023275e-05,0.0026990451833389,-0.0015766146306485796,0.00299715069546569,-0.00012392898716861534,0.0038598834918222432,-0.0004716710460826279,0.004581148498838449,-0.0009463211280833
2015-05-28,-0.0009463211280833,-0.001147827716845,-0.0050880211701566,-0.0009605675151339,0.0094850761241576,-0.0007482746222339197,0.0022676092769311255,-0.0006206621896562772,0.003171243759546527,-0.00045170604507969775,0.004576214719543934,-0.0014695443917302
2015-05-29,-0.0014695443917302,-0.0009463211280833,0.0019230527171889,0.0,-0.0036301479264785,-0.0014267940440177399,0.0017066417776329342,-0.0005177763070492153,0.003103039160568883,-0.0005701336518535914,0.004502735399181777,-0.0021307586799628
2015-06-01,-0.0021307586799628,-0.0014695443917302,-0.0041391965958597,0.0065134863417754,0.0013390525238522,-0.0010251064608383597,0.0009977698459149456,-0.0006830054119927868,0.003091582326811098,-0.0006481911065528613,0.0044861958476827175,0.001550113774031
2015-06-02,0.001550113774031,-0.0021307586799628,0.0005689196124295,0.001145000825221,-0.00220066485129,-0.0008288676285180598,0.0014036087774856694,-0.00050439690602512,0.003107822676954318,-0.0005199774944836676,0.004430542028842759,0.0073111001766619
2015-06-03,0.0073111001766619,0.001550113774031,-0.001147827716845,-0.0041091351724108,-0.0031659937042046,0.0008629179501833201,0.0038641660973245764,-5.487673602905839e-06,0.003478088656828068,-0.0005020692243720104,0.0044602525083634005,0.0109337986289316
2015-06-04,0.0109337986289316,0.0073111001766619,-0.0009463211280833,-0.0050880211701566,-0.0036773041949899,0.0032389419015863,0.005693174883707385,0.0006902791275362133,0.004110728901693076,-0.00023335028678691361,0.004630667377703446,-0.0043056950868382
2015-06-05,-0.0043056950868382,0.0109337986289316,-0.0014695443917302,0.0019230527171889,0.0023311559649434,0.0026717117625647,0.006379496747110772,0.0003742386012608989,0.004231616769747907,-0.0003299180084967962,0.004651433462852959,-0.0030596201397674
2015-06-08,-0.0030596201397674,-0.0043056950868382,-0.0021307586799628,-0.0041391965958597,-0.0027555974286088,0.0024859394706037803,0.006565131401705242,0.0003597613293009657,0.0042433637634559955,-0.0003666055395311359,0.004663885081194913,0.0019324431180435
2015-06-09,0.0019324431180435,-0.0030596201397674,0.001550113774031,0.0005689196124295,0.0063189818469307,0.0025624053394062802,0.006553723266569507,0.00015087853268728945,0.004038362706184201,-0.0002691045114430723,0.004646412409631658,0.0037966301953309
2015-06-10,0.0037966301953309,0.0019324431180435,0.0073111001766619,-0.001147827716845,-0.0014488050980851,0.00185951134314008,0.006089089897241755,0.0004006611657070989,0.004096277369528159,-0.000225685665487339,0.004671755904772776,0.0038011531005229
2015-06-11,0.0038011531005229,0.0037966301953309,0.0109337986289316,-0.0009463211280833,9.6026687023275e-05,0.00043298223745834037,0.003858769869690189,0.0005770957568261287,0.0041617700352824935,-1.1288588390688215e-05,0.0045376820296616546,-0.0041820188851311
2015-06-12,-0.0041820188851311,0.0038011531005229,-0.0043056950868382,-0.0014695443917302,-0.0009605675151339,0.0004577174777997602,0.0038210120729343816,0.0004236933106357859,0.004279002114094015,-0.00023262453585370412,0.004390979086582098,-0.0065267256063296
2015-06-15,-0.0065267256063296,-0.0041820188851311,-0.0030596201397674,-0.0021307586799628,0.0,-0.00023570361551267984,0.004806431895446906,0.00011289685319151924,0.004540360700159712,-0.00033964899892991997,0.004461477095044984,0.0050969866034226
2015-06-16,0.0050969866034226,-0.0065267256063296,0.0019324431180435,0.001550113774031,0.0065134863417754,0.00039720508156314006,0.005341839755201482,4.544448469852868e-05,0.004450143617490127,-0.00024041246799184218,0.004512291741555118,-0.0009543341786691
2015-06-17,-0.0009543341786691,0.0050969866034226,0.0037966301953309,0.0073111001766619,0.001145000825221,-0.0005529877932368598,0.004997430406024545,-5.452384882004751e-05,0.0044477872618509315,-0.00012829463520256445,0.004402343235400657,-0.0004774519049946
2015-06-18,-0.0004774519049946,-0.0009543341786691,0.0038011531005229,0.0109337986289316,-0.0041091351724108,-0.00140870879434036,0.004395540730140264,0.00011841344962834297,0.0043518224469519095,-0.00016741039550958344,0.004394187012476953,0.0008306696724253
2015-06-19,0.0008306696724253,-0.0004774519049946,-0.0041820188851311,-0.0043056950868382,-0.0050880211701566,-0.0004061710828290797,0.00417076944292084,0.0004002558707036715,0.00418628344427392,-0.00014672250796747555,0.00439579444878525,-0.004112396706173
2015-06-22,-0.004112396706173,0.0008306696724253,-0.0065267256063296,-0.0030596201397674,0.0019230527171889,7.669469720224028e-05,0.003342543749615368,0.00011285351721024769,0.004282580426514485,-4.147405688317394e-05,0.004213597642992396,0.0017138911586867
2015-06-23,0.0017138911586867,-0.004112396706173,0.0050969866034226,0.0019324431180435,-0.0041391965958597,-0.0005999243917449396,0.002229260490867314,0.0003915719817124572,0.004181279289434767,-0.00011258285655436441,0.004143899329703156,-0.0021644533377465
2015-06-24,-0.0021644533377465,0.0017138911586867,-0.0009543341786691,0.0037966301953309,0.0005689196124295,-0.0008419482235604194,0.0023402818310271807,0.0002614113650374096,0.0042178665559019215,-8.196944915033108e-05,0.004121079822160455,0.0029486785389119
2015-06-25,0.0029486785389119,-0.0021644533377465,-0.0004774519049946,0.0038011531005229,-0.001147827716845,-0.00015672213477911957,0.002906716184843933,0.0004564830915020239,0.0042440800133480856,-1.8214162506025103e-06,0.004130276887352598,0.0029495537231429
2015-06-26,0.0029495537231429,0.0029486785389119,0.0008306696724253,-0.0041820188851311,-0.0009463211280833,0.0002670546753644004,0.0032238202926587137,0.0006420009415604144,0.004264792435531778,2.3770296440694313e-05,0.004143681114636373,-0.0163069656008873
2015-06-29,-0.0163069656008873,0.0029495537231429,-0.004112396706173,-0.0065267256063296,-0.0014695443917302,-0.00217185910357846,0.008175407034609925,-6.454292554230478e-05,0.005639568443448943,-0.00017890929579795809,0.004607083341268975,0.0061811953541549
2015-06-30,0.0061811953541549,-0.0163069656008873,0.0017138911586867,0.0050969866034226,-0.0021307586799628,-0.00127839826448482,0.00891672898327063,0.000331264409415681,0.0057773034856541195,-2.824870030870728e-05,0.004657941526199889,0.0021160030003516
2015-07-01,0.0021160030003516,0.0061811953541549,-0.0021644533377465,-0.0009543341786691,0.001550113774031,-0.0004223069968652,0.009015329002673609,0.0003582115154309477,0.005784587972770415,-4.1123361583766013e-05,0.004650756514204918,0.0058246940495005
2015-07-02,0.0058246940495005,0.0021160030003516,0.0029486785389119,-0.0004774519049946,0.0073111001766619,0.00015289610525252,0.00936898892161313,0.00028743027128040486,0.005703786992776041,-7.88225480360251e-06,0.0046855031521458035,-0.0008409493357153
2015-07-03,-0.0008409493357153,0.0058246940495005,0.0029495537231429,0.0008306696724253,0.0109337986289316,-0.00060520450651912,0.009238569503638314,-0.0002732720127503999,0.0051574687320052924,-1.97148647199544e-05,0.004686669102299782,-0.0078703252634255
2015-07-06,-0.0078703252634255,-0.0008409493357153,-0.0163069656008873,-0.004112396706173,-0.0043056950868382,0.0010821235609732405,0.005775074977983059,-0.0004430163068736046,0.005351819228282416,-0.00010974286227323692,0.004782690336171234,0.0038181277046953
2015-07-07,0.0038181277046953,-0.0078703252634255,0.0061811953541549,0.0017138911586867,-0.0030596201397674,0.0006095100310813205,0.0053332525672558145,-0.00011550450475633318,0.005393966861792139,-2.437344305451209e-06,0.00479394150630558,0.0003166908940311
2015-07-08,0.0003166908940311,0.0038181277046953,0.0021160030003516,-0.0021644533377465,0.0019324431180435,0.00024964760981722057,0.005266475314523334,-0.00019244508685216174,0.0053747835147222355,-1.5252371456866813e-07,0.004794060647684632,0.0043089372048834
2015-07-09,0.0043089372048834,0.0003166908940311,0.0058246940495005,0.0029486785389119,0.0037966301953309,-5.350375910619948e-05,0.004895922650622687,-0.0001680495149687094,0.005394919737630704,0.00012072706905549323,0.004805344820373182,0.0017374237348574
2015-07-10,0.0017374237348574,0.0043089372048834,-0.0008409493357153,0.0029495537231429,0.0038011531005229,0.0004621708550083405,0.0049279301846166575,-0.0002663223419051618,0.005337492997155727,0.00023396205876885992,0.004757049849659392,-0.0022725621581531
2015-07-13,-0.0022725621581531,0.0017374237348574,-0.0078703252634255,-0.0163069656008873,-0.0041820188851311,0.0015817234760628202,0.0026888318258508842,-0.0001753958310966856,0.005283442667606377,0.00015768523759504403,0.00475811963113732,-0.0016648950757355
2015-07-14,-0.0016648950757355,-0.0022725621581531,0.0038181277046953,0.0061811953541549,-0.0065267256063296,0.0004851189199766603,0.002666720211032894,5.611990845541442e-05,0.005094354503923061,0.00021608323805428055,0.004711859262903283,-0.0042222642873216
2015-07-15,-0.0042222642873216,-0.0016648950757355,0.0003166908940311,0.0021160030003516,0.0050969866034226,-0.0004226721162938799,0.0034079411881841907,-0.00038765394348478553,0.005038886537014333,0.00016709954343027418,0.004742088737992043,0.0020174943712722
2015-07-16,0.0020174943712722,-0.0042222642873216,0.0043089372048834,0.0058246940495005,-0.0009543341786691,-0.0008809606830161198,0.002691300625874793,-0.0002461382982494856,0.0050638453883898454,0.00021162327429245513,0.004746147771951864,-0.0002879970966182
2015-07-17,-0.0002879970966182,0.0020174943712722,0.0017374237348574,-0.0008409493357153,-0.0004774519049946,-0.00128604484931124,0.0023263490269869267,-0.00023711664070775223,0.005063581436731697,0.00023022547102867735,0.004741785203702553,0.0006717498890401
2015-07-20,0.0006717498890401,-0.0002879970966182,-0.0022725621581531,-0.0078703252634255,0.0008306696724253,-0.0006971824398725999,0.002386081952284667,-0.00024468424944038084,0.005062024335401391,0.0002611538562293742,0.004738150600642981,0.0012463232653071
2015-07-21,0.0012463232653071,0.0006717498890401,-0.0016648950757355,0.0038181277046953,-0.004112396706173,-0.00011493877166407991,0.0024453658502710455,1.0492892058671555e-05,0.004991884856247038,5.78979433174869e-05,0.004399596938431778,0.0037297906739994
2015-07-22,0.0037297906739994,0.0012463232653071,-0.0042222642873216,0.0003166908940311,0.0017138911586867,0.0014754722206001202,0.0015152592652657039,0.00010648810707356201,0.005045376011701939,0.00021877813271351545,0.0043443970310521746,0.0008205641514469
2015-07-23,0.0008205641514469,0.0037297906739994,0.0020174943712722,0.0043089372048834,-0.0021644533377465,0.0012360861766350603,0.001502716768131206,0.00024863179703515253,0.005020183314083161,0.00018976619957407576,0.004334001300255299,0.0052700418223232
2015-07-24,0.0052700418223232,0.0008205641514469,-0.0002879970966182,0.0017374237348574,0.0029486785389119,0.0023476939604233403,0.002049648734757157,0.0003591729057690239,0.005107408884662562,0.00023057567003414406,0.004369965248904879,0.0018009935755024
2015-07-27,0.0018009935755024,0.0052700418223232,0.0006717498890401,-0.0022725621581531,0.0029495537231429,0.0025735426977158003,0.0018734523121333774,0.00030447956540519057,0.005084380324956867,0.0001086061057697758,0.004211872962222127,0.0103731840981997
2015-07-28,0.0103731840981997,0.0018009935755024,0.0012463232653071,-0.0016648950757355,-0.0163069656008873,0.0043989148642943204,0.0037567363191051036,0.0015749628844093336,0.003927852346326941,0.00033088121727260436,0.0043776243118169855,-0.0027312460151061
2015-07-29,-0.0027312460151061,0.0103731840981997,0.0037297906739994,-0.0042222642873216,0.0061811953541549,0.0031067075264732203,0.004962225787125017,0.001150560914444524,0.0038865413990946916,0.0002662733039558059,0.004392515824166287,-0.0014390530006966
2015-07-30,-0.0014390530006966,-0.0027312460151061,0.0008205641514469,0.0020174943712722,0.0021160030003516,0.0026547840960445203,0.005312980621882132,0.0009812725334422288,0.003919670094988867,0.000278362380949352,0.004386660963287357,-0.0028936731178529
2015-07-31,-0.0028936731178529,-0.0014390530006966,0.0052700418223232,-0.0002879970966182,0.0058246940495005,0.0010220411080093,0.005557148740781527,0.0005661121921396859,0.003841960597146176,0.0002826849299390615,0.00438334512206966,0.0013206246142895
2015-08-03,0.0013206246142895,-0.0028936731178529,0.0018009935755024,0.0006717498890401,-0.0008409493357153,0.0009259673157667204,0.005544453147166735,0.0006690442849970574,0.003831319590702039,0.0003620171332609568,0.00435565928620079,0.0007538763738107
2015-08-04,0.0007538763738107,0.0013206246142895,0.0103731840981997,0.0012463232653071,-0.0078703252634255,-0.0009978942291110798,0.0019517515814794352,0.0010797205534368763,0.0032948809187439386,0.0003369809492747234,0.004348685677503491,0.00291590067663
2015-08-05,0.00291590067663,0.0007538763738107,-0.0027312460151061,0.0037297906739994,0.0038181277046953,0.00013153510923614027,0.0023006828302607096,0.001036757361624243,0.0032631175778688923,0.00042700472872295837,0.0043423317242064965,0.0026545261422414
2015-08-06,0.0026545261422414,0.00291590067663,-0.0014390530006966,0.0008205641514469,0.0003166908940311,0.0009502509378237402,0.002330226632942029,0.0011480828496342574,0.003277172149886487,0.00036883876515646154,0.00428631672937135,0.0037118809520382
2015-08-07,0.0037118809520382,0.0026545261422414,-0.0028936731178529,0.0052700418223232,0.0043089372048834,0.0022713617518019605,0.001208718734760011,0.0011196515994987717,0.0032508632038195286,0.0004507544167457202,0.004300309533809554,0.0060479421799633
2015-08-10,0.0060479421799633,0.0037118809520382,0.0013206246142895,0.0018009935755024,0.0017374237348574,0.00321682526493672,0.0019191896904305673,0.0013249143825990527,0.003423330600603582,0.0005452292658400063,0.004357391610526189,0.0050891419201858
2015-08-11,0.0050891419201858,0.0060479421799633,0.0007538763738107,0.0103731840981997,-0.0022725621581531,0.00408387837421174,0.001450319207720058,0.0016754717196628096,0.0034134346349101816,0.0006412563997339698,0.004390209422866456,0.0068064250483049
2015-08-12,0.0068064250483049,0.0050891419201858,0.00291590067663,-0.0027312460151061,-0.0016648950757355,0.00486198324854672,0.0016907509966265924,0.002078867916045686,0.003498442893292759,0.0007492948925642063,0.0044574094583862914,-0.0025699765594538
2015-08-13,-0.0025699765594538,0.0068064250483049,0.0026545261422414,-0.0014390530006966,-0.0042222642873216,0.0038170827082076803,0.0037528865472436067,0.0021575482840393906,0.00336570600958567,0.0006051129417510444,0.004414654721912926,0.0002757177016563
2015-08-14,0.0002757177016563,-0.0025699765594538,0.0037118809520382,-0.0028936731178529,0.0020174943712722,0.0031298500581313005,0.0040775416879965335,0.002074606537867205,0.003390698630836371,0.0005913147969325572,0.0044142985400688626,-0.0042353881012925
2015-08-17,-0.0042353881012925,0.0002757177016563,0.0060479421799633,0.0013206246142895,-0.0002879970966182,0.0010731840018801402,0.0047719880565717555,0.0018866355376446192,0.003629248444790155,0.0005893107821884031,0.004416494992553771,-0.0001844735433373
2015-08-18,-0.0001844735433373,-0.0042353881012925,0.0050891419201858,0.0007538763738107,0.0006717498890401,1.8460909175520063e-05,0.004212453576488175,0.0018458629932456953,0.0036483388052541373,0.0006671448715029953,0.004357643485163824,-0.0051814464660633
2015-08-19,-0.0051814464660633,-0.0001844735433373,0.0068064250483049,0.00291590067663,0.0012463232653071,-0.00237911339369812,0.0024083099574301026,0.0015397787203232957,0.00395767426581093,0.0005543750431974048,0.004416152648058094,-0.003903696611764
2015-08-20,-0.003903696611764,-0.0051814464660633,-0.0025699765594538,0.0026545261422414,0.0037297906739994,-0.0026458574041601595,0.0025065908526027353,0.0011762793257631336,0.0040946563666093075,0.0005581131381830509,0.004412213563594245,0.0035326192504859
2015-08-21,0.0035326192504859,-0.003903696611764,0.0002757177016563,0.0037118809520382,0.0008205641514469,-0.0019944770943942395,0.0036279636830711653,0.0013054248066697524,0.004125528875840501,0.0006051559895807715,0.0044281014606823285,-9.28185184562756e-05
2015-08-24,-9.28185184562756e-05,0.0035326192504859,-0.0042353881012925,0.0060479421799633,0.0052700418223232,-0.0011659631778269948,0.0034572723566276223,0.0010500505047278726,0.0040327852019875045,0.0006219021673329735,0.004423357480877417,0.0021971204480585
2015-08-25,0.0021971204480585,-9.28185184562756e-05,-0.0001844735433373,0.0050891419201858,0.0018009935755024,-0.0006896443795478349,0.0037756966302830816,0.001068913689135306,0.004037397128426249,0.0006717980653669702,0.0044231116081996456,0.0045549926078259
2015-08-26,0.0045549926078259,0.0021971204480585,-0.0051814464660633,0.0068064250483049,0.0103731840981997,0.0012576434352300052,0.0033687468795056894,0.0007918569514984585,0.0035354125691464122,0.0007674256367884957,0.004441157490445729,-0.0053609600348447
2015-08-27,-0.0053609600348447,0.0045549926078259,-0.003903696611764,-0.0025699765594538,-0.0027312460151061,0.0009661907506138652,0.0039413062437867056,0.000666632474368049,0.003708762856213507,0.0007161525994094178,0.00449349452233183,0.0060981638403732
2015-08-28,0.0060981638403732,-0.0053609600348447,0.0035326192504859,0.0002757177016563,-0.0014390530006966,0.0014792996685913252,0.004488033209819391,0.0010255475620380395,0.003856558305596317,0.0007883438703037384,0.004543365939300819,-0.0073964983429566
2015-08-31,-0.0073964983429566,0.0060981638403732,-9.28185184562756e-05,-0.0042353881012925,-0.0028936731178529,1.8563703691260384e-05,0.006045850959992237,0.0008111273132235775,0.00419562813457232,0.0005548899255478893,0.004580510143712107,0.0053679062146707
2015-09-01,0.0053679062146707,-0.0073964983429566,0.0021971204480585,-0.0001844735433373,0.0013206246142895,0.0006527208570137003,0.0064820489557228375,0.0010038550084798252,0.004311557329285335,0.00046654242690882743,0.004428241812695991,0.0007381560853817
2015-09-02,0.0007381560853817,0.0053679062146707,0.0045549926078259,-0.0051814464660633,0.0007538763738107,-0.00011064644747513964,0.006122372105867066,0.0010031064233165395,0.004311604265851933,0.0005466035566266036,0.0043859634812970835,0.0032229731720519
